"AR-CCg","AR-TF1","AR-TF2","BR-Npw","BR-Sa1","BR-Sa3","CA-ARB","CA-ARF","CA-Ca1","CA-Ca2","CA-Ca3","CA-Cbo","CA-DBB","CA-ER1","CA-Gro","CA-Let","CA-LP1","CA-Man","CA-Na1","CA-NS1","CA-NS2","CA-NS3","CA-NS5","CA-NS6","CA-NS7","CA-Oas","CA-Obs","CA-Ojp","CA-Qc2","CA-Qcu","CA-Qfo","CA-SCB","CA-SCC","CA-SJ2","CA-SJ3","CA-TP1","CA-TP2","CA-TP3","CA-TP4","CA-TPD","CA-WP1","CR-Fsc","MX-Aog","MX-EMg","MX-Lpa","MX-Tes","US-A03","US-A10","US-A32","US-A74","US-ADR","US-ALQ","US-AR1","US-AR2","US-ARM","US-Atq","US-Aud","US-Bar","US-Bi1","US-Bi2","US-Bkg","US-Bn1","US-Bn2","US-Bn3","US-Bo1","US-Bo2","US-Br1","US-Br3","US-BRG","US-Brw","US-BZB","US-BZF","US-BZo","US-BZS","US-CaV","US-CdM","US-Ced","US-CF1","US-CF2","US-CF3","US-CF4","US-CMW","US-Cop","US-CPk","US-CRT","US-CS2","US-Ctn","US-Cwt","US-DFC","US-DFK","US-Dia","US-Dix","US-Dk1","US-Dk2","US-Dk3","US-DPW","US-Elm","US-EML","US-Esm","US-Fmf","US-FPe","US-FR2","US-FR3","US-Fuf","US-Fwf","US-GLE","US-GMF","US-Goo","US-Ha1","US-Ha2","US-HB1","US-HBK","US-Hn2","US-Ho1","US-Ho2","US-Ho3","US-HWB","US-IB1","US-IB2","US-ICh","US-ICs","US-ICt","US-Jo1","US-Jo2","US-JRn","US-KFS","US-KL1","US-KL2","US-KL3","US-KLS","US-KM1","US-KM2","US-KM3","US-KM4","US-Kon","US-KS2","US-KS4","US-KUT","US-LA2","US-LL1","US-LL2","US-LL3","US-Los","US-LPH","US-LS1","US-LS2","US-MBP","US-Me2","US-Me3","US-Me5","US-Me6","US-Men","US-Mi1","US-Mi2","US-Mi3","US-MMS","US-Mo1","US-Mo3","US-MOz","US-Mpj","US-MRf","US-MtB","US-MWA","US-MWF","US-MWS","US-MWU","US-MWW","US-Myb","US-NC1","US-NC2","US-NC3","US-NC4","US-Ne1","US-Ne2","US-Ne3","US-NR1","US-NR3","US-NR4","US-Oho","US-ONA","US-ORv","US-PHM","US-Pnp","US-Pon","US-Prr","US-RC1","US-RC2","US-RC3","US-RC4","US-RC5","US-Rls","US-Rms","US-Ro1","US-Ro2","US-Ro3","US-Ro4","US-Ro5","US-Ro6","US-Rpf","US-Rwe","US-Rwf","US-Rws","US-SCd","US-SCg","US-SCs","US-SCw","US-SdH","US-Seg","US-Ses","US-SFP","US-Shd","US-Skr","US-Slt","US-Snd","US-Sne","US-SO2","US-SO3","US-SO4","US-SP1","US-SP2","US-SP3","US-SRC","US-SRG","US-SRM","US-SRS","US-Sta","US-StJ","US-SuS","US-SuW","US-Syv","US-Ton","US-Tw1","US-Tw3","US-Tw4","US-Twt","US-Uaf","US-UC1","US-UC2","US-UiB","US-UiC","US-UMB","US-UMd","US-Var","US-Vcm","US-Vcp","US-Vcs","US-WBW","US-WCr","US-Wdn","US-Whs","US-Wjs","US-Wkg","US-Wlr","US-WPT","US-Wrc","US-xAB","US-xAE","US-xBL","US-xBN","US-xCL","US-xCP","US-xDC","US-xDJ","US-xDS","US-xGR","US-xHA","US-xHE","US-xJE","US-xJR","US-xKA","US-xKZ","US-xNG","US-xRM","US-xSE","US-xSR","US-xST","US-xTA","US-xTR","US-xUN","US-xWD"
7.30435,2.6237,1.2205,5.80360778613234,6.7775,5.94,0.1537465,0.092949,1.05,1.065,1.24896,0.701086182,0.150855,0.33023,0.409,0.10245,0.497061,0.257,0.562509191947016,0.364513361757212,0.0209277394091211,0.264772748534861,0.142848283655668,0.1885,0.343,0.399,0.316,0.1055,0.13212,0.16,0.257,0.11705,0.18374,0.019665,0.0519393,0.5295,0.0255,0.3935,0.727,0.401,0.14,4.6134278085,1.387910383,0.6325451825,0.0535,0.155563548375539,0.2919,-0.0636,0.3421,0.7058,-0.119313415,-0.4715473,0.2405,-0.011,0.382936,-0.415,-0.136,0.761336414101038,2.9583075,1.046766,-0.113,-0.305021650135219,-0.19064973520456,-0.002,0.2615,1.205,0.169,0.055,0.9108895,0.5425,0.509782525,0.4876854845,0.464453913,0.5427114485,0.228,0.151728885,1.4115,0.656976,0.8867775,0.939325,0.766228,0.3428872157,0.0095,-0.818707853586596,0.841545296002652,1.153047,-0.409,1.17351010661452,0.24398085,0.33072132,0.292,1.185,1.0655,0.499613813086894,0.328234630185006,0.949924878,0.474,0.4815064745,0.662,0.397,-0.181,1.93454677003898,1.0585,0.729,0.284,0.364765,1.2580631980068,0.6935,0.94,0.4531,1.6726377,-0.444872723757042,0.253368118493588,0.439636767,0.4334301,0.591,1.138418696,0.7,0.3,0.13,0.320714768,0.21182523,0.106241,0.1029545,0.32592,0.362945192,0.531543557,0.478309407,0.5030187115,0.57427,0.717640558,0.66264,0.5746859105,0.709938577,0.594,2.2405,1.3461503825,0.5545,1.3404955,1.173434485,1.006263151,1.0243443505,0.1865941,0.79,0.646186,0.2488925,-0.097981,1.20879534090635,0.5705,0.521,0.977,-0.05214286,0.859912,0.142677,0.8511085,0.92517238465195,0.50028,0.339595,0.5912255,0.578494861235583,2.6915,0.303937895125065,0.252698,2.03568831211382,-0.3363165,1.05504,0.093,1.67061,1.2576689965,1.563156,1.799561,0.938033,0.4,0.3,0.2,0.3625,0.4576934985,0.8248427725,0.347033423702083,2.83772,1.3107,0.242099866,-0.8213,0.66,0.244381,1.30030673294215,1.09281917159166,0.47944744996344,0.602282305855133,0.214556078260906,0.5090988889,0.93595033335,0.13807,0.11856,0.2756575575,-0.055955,0.117919624,0.101203,0.364212345,0.4066083345,0.7775386667,0.356725,0.29,1.03,1.12,0.325,0.1445,0.17639,0.123035,-0.409,0.34,2.159,0.9865,1.9095,1.484899,0.682,0.228,0.2895,1.603,2.701,2.99,-0.095,0.06408610219,0.0738349988825147,0.30692039,-0.346,-0.035222367,3.205,5.221,0.2799844,1.156139,1.6978145,3.455962,1.6644875,1.192194,0.154965980668118,0.8407575,0.992675,0.197164179,0.475938152,0.50156,0.63744,1.3234,0.348355661277418,1.01293746266145,0.762746613183785,-0.5,0.4401487,-0.061,-0.054285065785,0.36565,-0.002861554065,0.1,0.580194119540619,0.736866348358813,1.79561071574794,0.299294145876414,0.356365712932952,0.282299400456779,1.71457120674792,0.052659565799377,0.189955651215754,0.146687699174886,1.50147991965121,0.476484024050287,0.525699623456738,0.362050030796729,1.70369141743199,-0.010156727180487,0.332696902334129,0.296237712718534,0.195099636102182,0.477568548332092,0.597773215856519,-0.109571371605597,0.331933060763743,2.47503922445998,0.39876142138445,0.201775918510111,0.22538380404147
6.6468,2.7188,1.83235,9.17387035160284,7.1575,5.57,0.134971,0.129935,1.247,1.521,1.21664,0.686523715,0.1624825,0.313548,0.3305,0.10585,0.499064,0.189,0.545,0.382375256241753,0.232821279970579,0.182091109342696,0.0986094667843111,0.23,0.371,0.378,0.336,0.135,0.225435,0.148,0.336,0.08541,0.53092,0.031545,0.0920558,0.463,0.006,0.49,0.573,0.677,0.15,4.8505627185,1.674409138,1.2978049355,-0.274,0.255022453181204,0.1514,-0.0538,0.3117,0.6356,-0.151873569,-0.27271715,0.093,-0.0555,0.435571,-0.319,-0.113,0.85062202355913,3.660549,1.1302925,-0.0335,-0.319953936460765,-0.280504946234587,-0.1285,0.2845,1.091,0.129,0.103,0.9755285,0.517,0.529537198,0.856127,0.262941,0.642636669,0.296,0.05870008,1.168,0.563404,0.940782,1.06844,0.527686,0.32523344355,0.008,-0.70041474616259,0.793834288621334,1.0998785,-0.181,0.909728440930431,0.11659215,0.3359162,0.464,1.182,0.865,0.461525553043188,0.293090598116304,0.924481622,0.434,0.5718,0.646,0.302,-0.159,1.67013122051046,0.8605,0.607,0.226,0.3699725,1.22252349164722,0.75,1.025,0.479946633482405,1.0931974,0.0672006881595716,0.273827705087791,0.4267297,0.4248884,0.591,1.2002546605,0.6,0.3,0.133466992,0.27293571,0.210523365,0.144024,0.082865,0.32592,0.34026,0.492384033,0.444196619,0.52358271,0.693185578,0.633112499,0.627379532,0.5679545415,0.619710509,0.57391,2.1595,1.87704177,0.4825,0.924108,0.903463871,1.100138061,1.096726797,0.1950576,0.8,0.440513,0.2421585,-0.14266,1.17823397465891,0.562,0.392,0.979,0.1376066,1.46959,-0.2333755,1.133795,0.96751148395137,0.512305,0.233945,0.490738,0.547023600482232,2.507,0.492120951526768,0.3615045,2.17202283472274,-0.5883405,0.804003,0.130538,1.416272,1.138686417,1.209434,1.028542,0.736156,0.4,0.3,0.2,0.361,0.623832519,0.7496450615,0.239532059674731,2.88255,0.92386,0.202617741,-0.6966,0.65,0.2965175,1.02863678761574,0.99857167575013,0.934585925335221,0.653755629246058,0.227839846266637,0.608813,0.8172552222,0.106554,0.1050955,0.140067842,-0.0656905,0.153196,0.11427,0.3658498565,0.258102756,0.8103528889,0.4485393333,0.235,0.965,1.275,0.27,0.3045,0.16689,0.15366,-0.318,0.35,1.769,0.935,2.373,1.230679,0.682,0.228,0.235,1.543,2.816,3.066,-0.107,0.061896009995,0.0726299946460139,0.33727652,-0.2465,0.182192291,3.112,5.562,0.3451906,1.324972,1.75180875,2.84175,1.1309885,1.686452,0.161089972195095,0.882885,0.99906,0.2297783345,0.447852912,0.5499,0.607,1.6008,0.389956785966841,1.11809824301295,0.586983708259406,-0.15,0.465997,0.004,-0.05657399847,0.38169,0.0001091788325,0,0.545836123979162,0.689233896416539,2.17998304106408,0.200495237419262,0.433048613906954,0.144242825848218,1.65307146895386,0.0604481547938082,0.229883541332849,0.127734561080974,1.53384602814449,1.03432016284669,0.425812206221947,0.280961435166591,1.23510403793038,-0.00354870669633505,0.369913550053059,0.286286615616963,0.209780523765997,0.533368904475001,0.582460255422327,-0.131931146012064,0.368762843847363,1.71381796654131,0.442061358647462,0.351245835035444,0.232712032623558
7.17872,2.59915,1.3168,7.72630756337392,8.264,5.76,0.129871,0.1499885,1.32,1.1785,1.2368,0.740440592,0.0641922,0.3759535,0.287,0.10473,0.500154,0.248,0.54,0.385322313559828,0.0709379164453294,0.216524323399429,0.0850584464779461,0.298,0.2185,0.369,0.345,0.098,0.44261,0.1645,0.376,0.10543,0.41691,0.028165,0.0938279,0.441,0.122,0.4385,0.6705,0.722,0.15,5.3470309485,1.708399162,0.7303805315,-0.112,0.284054556624336,3.0355,-0.1581,0.2027,0.4147,-0.071411299,-0.4304624,0.077,-0.009,0.374447,-0.3435,-0.113,0.775011290349487,3.676018,0.732236,-0.136,-0.139206664578214,-0.306506623454052,-0.175,0.319,0.478,0.138,0.0745,0.934137,0.3425,0.5328744105,0.8357594815,0.2924535,0.626019065,0.273,0.04511307,1.235,0.5659305,0.8124955,0.8390305,0.617486,0.30776965365,0.044,-0.664360820601233,0.795135262886251,1.826313,-0.318,1.36274249288889,0.28559175,0.2712276,0.675,1.049,0.885,0.342936035940585,0.221504827062392,1.041331389,0.4855,0.64883,0.565,0.307,-0.113,1.76759527724491,0.8695,0.677,0.236,0.344684,1.13694884092921,0.569,1.015,0.370272737456612,1.431076,0.00628867419902875,0.318792761718469,0.5059786,0.47946535,0.591,1.0089701655,0.7,0.3,0.1617510365,0.376409417,0.14982449,0.1116025,0.137092,0.32592,0.318048246,0.461547864,0.415442127,0.542941768,0.74842,0.66595902,0.566428787,0.519886719,0.60683,0.4466019275,2.1655,1.60743303,0.445,0.91584,1.0161301935,1.039963802,0.9369372635,0.2047709,0.72,0.3588705,0.12556,-0.119451,1.25282837676909,0.5495,0.396,0.9745,-0.8060143,0.0168,-0.206288,0.326502,0.954093932996835,0.28384,0.349295,0.56936,0.557780038396394,2.891,0.247761219807547,0.37054,1.79397519321362,-0.927024,0.918364,-0.0149,1.703397,0.784678164,1.579635,0.9309975,1.124676,0.4,0.2,0.2,0.389,0.295692592,1.225322081,0.12955113246504,3.351315,0.90411,0.135993481,-0.7661,0.62,0.266576,1.116831923,1.27499394612535,1.03298206035247,0.424025175423445,0.205184134895986,0.512584,0.8970726111,0.1113595,0.083015,-0.078710149,-0.100472,0.132029,0.085035,0.341843806,0.329619952,0.8154674444,0.3513338889,0.22,0.865,1.02,0.265,0.289,0.16893,0.20663,-0.386,0.34,2.045,0.965,1.5015,1.28472,0.785,0.228,0.184,1.77,2.81,2.984,-0.1275,0.00894445892565,0.102855115708992,0.40749467,-0.212,-0.01254,3.351,5.2895,0.2889973,1.500847,1.805803,3.112692,1.415387,0.6012915,0.18195102608862,0.756597,0.816352,0.2085922125,0.4621844465,0.5612,0.59056,1.3661,0.407283969448947,1.07058377669865,0.64525191973811,-0.065,0.4896373,0.005,-0.0642,0.362505,-0.0059804330345,0.1,0.549794373197553,0.699066587123855,1.72844885588486,0.264144828041802,0.617422341547009,0.119485407705213,1.25676114856657,0.0682367437882395,0.205940303546481,0.191631593077103,1.64461936846834,0.954577715460448,0.473625222816114,0.370843252314297,1.66688133098152,0.0570778935940529,0.220399580683505,0.299589288400083,0.249452068858134,0.665934990744573,0.363908954877877,-0.0749456578208643,0.351417007976556,1.21657220296723,0.431747547570303,0.323748659719498,0.254385291434387
7.020885,2.7394,1.547,8.2524253219611,8.193,5.94,0.1722415,0.153926,1.22,1.64,1.2384,0.721139157,0.2131615,0.3632825,0.441,0.08665,0.500302,0.23,0.58129722989514,0.322968065362014,0.184134470904353,0.142387644343216,0.189971336687892,0.375,0.379,0.35,0.3585,0.114,0.213305,0.122,0.358,0.167845,0.47859,0.03822,0.135238,0.452,0.212,0.445,0.6765,0.563,0.15,5.4508818985,1.623520144,0.753939358,0.0135,0.101288928517434,0.7613,-0.1227,0.2389,0.5752,-0.055648809,-0.4912208,0.1025,-0.027,0.4276,-0.304,-0.113,0.79401502417914,3.691487,0.797386,-0.022,-0.783322181956491,-0.400189084716421,-0.193,0.364,0.705,0.125,0.098,1.07558,0.2625,0.492159543,0.810396218,0.5781155,0.565543322,0.3415,0.053632375,1.186,0.6507715,0.832523,0.822484,0.4721435,0.28340557355,0.015,-0.705353260275812,0.870467934800165,1.9742445,-0.272,0.387172819337732,0.282829275,0.40435798,0.6175,0.955,0.743,0.389165645967246,0.268981292836295,0.9011034855,0.466,0.5711,0.602,0.377,-0.1015,1.65700867383298,0.975,0.674,0.244,0.385785,1.30656844902519,0.5115,1.03,0.42015,1.5110469,0.610534950091972,0.315711854258649,0.5022715,0.4824534,0.591,0.8263527925,0.6,0.3,0.14402024,0.2316906015,0.174484267,0.107387,0.1529025575,0.32592,0.324060915,0.476688626,0.5455763495,0.5405363555,0.818095829,0.640255498,0.5992116115,0.578432697,0.6046445455,0.47663,2.184,1.68056167,0.533,0.877429,1.126514825,1.132205753,0.875074051,0.1435697,0.7,0.365136,0.0858001,-0.156373,1.21915824422739,0.5475,0.393,0.6425,-0.4571319,0.0601,-0.7732245,-0.196677,0.871631489788148,0.475555,0.30785,0.511835,0.579509333628318,2.269,0.128233725704883,0.185598,1.91862831572946,-0.684911,1.41378,0.062989,1.6624825,0.981141114,1.605982,1.1729705,0.8388465,0.305,0.3,0.2,0.341,0.406747092,0.6618459635,0.260233040012209,2.38039,0.848585,0.295603268,-1.4622,0.64,0.2638245,1.12911927726275,1.169066917754,0.928680514528806,0.46506351411895,0.153441888434032,0.45907622225,1.1089888889,0.1164055,0.14114,0.101618097,-0.027385,0.14401,0.125201,0.332616428,0.3520235015,0.7173151111,0.3526282222,0.29,0.95,1.2,0.25,0.326,0.216585,0.21103,-0.34,0.395,1.901,1.063,1.757,1.079622,1.0095,0.228,0.146,1.906,2.419,2.963,-0.106,0.071196316445,0.0729618461893543,0.33897411,-0.213,0.1783821495,3.493,4.819,0.2862546,0.917743,1.85979725,3.0181785,1.48449,1.551534,0.0680951543401812,0.804314,0.778123,0.212571023,0.407531538,0.59571,0.60126,1.3623,0.387630417205337,0.865341572004307,0.554987657133149,-0.275,0.50375895,-0.06,-0.0478,0.3792,-0.016893008,0.1,0.597457750551646,0.707546532079582,1.15186520313121,0.244410568430254,0.553244619373486,0.100034781568313,1.3760513704464,0.100511252593344,0.15950863213008,0.190901835379905,1.46759153140506,1.36655234214308,0.577895176289024,0.260150185660407,1.65198916335765,-0.00178945608510401,0.298174141312681,0.36435171824848,0.256971878594218,0.607022764025823,0.523769281328742,-0.0925025427729659,0.353829645557552,2.40295011300817,0.484849146215619,0.340897445524183,0.255797220476624
6.63476,2.38335,1.6523,8.81710449541624,8.043,7.15,0.14087,0.1294235,1.138,1.7185,1.19457,0.7603955,0.1323085,0.4505475,0.35,0.118,0.500107,0.264,0.508611623010147,0.317336205686355,0.426243540815353,0.388487499426815,0.407282891625134,0.2425,0.3487,0.315,0.303,0.1065,0.32589,0.0975,0.309,0.16574,0.36362,0.03346,0.133492,0.463,0.3415,0.442,0.6905,0.586,0.14,5.357381736,1.08866718,1.018728834,0.068,0.151763619223278,0.4115,0.0451,0.1718,0.3947,0.0168607215,-0.456540577,0.15,-0.019,0.4225875,-0.275,-0.136,0.65611222110108,3.365643,0.914251,-0.068,-0.492302130185912,-0.127887172615275,-0.0645,0.319,0.9435,0.181,0.08,1.09577,0.2835,0.6070108965,0.552423949,0.364991,0.4782965625,0.228,0.01190863,1.0805,0.609309,0.8776945,1.0379075,0.621002,0.268536309,0.0495,-0.764854823914274,0.780305599736439,2.064857,-0.386,0.734120568774816,0.0501608,0.4272169,0.663,1.017,0.988,0.378288944685152,0.271450465900593,0.95694194,0.543,0.61223,0.561,0.343,-0.113,1.65850771803892,1.067,0.597,0.2085,0.401226,1.15444374327672,0.637,0.9,0.362052866895239,1.58904504,0.471225690340931,0.322168753055333,0.43021205,0.44712755,0.591,1.1044628985,0.7,0.3,0.138916407,0.20519501,0.14,0.140134,0.098445,0.32592,0.350012592,0.528572368,0.482469835,0.514000316,0.8401935065,0.6044847805,0.57352,0.587315193,0.631326932,0.5067268695,1.9735,1.7321509,0.5125,0.758051,0.9020871345,0.96858609,0.8855286775,0.148573,0.705,0.450396,0.2728685,-0.1191835,1.03357996804684,0.5295,0.323,0.78,0.4630454,0.1828245,0.0804,-0.090422,0.686919630895732,0.489155,0.251785,0.4367415,0.606075361073604,2.4,0.275601915433971,0.1648165,2.21394043527005,0.211082,2.64181,0.0991,1.233977,1.256846697,1.499025,1.185654,0.9027095,0.4,0.3,0.2,0.3235,0.378742562,0.68251661,0.293246772793104,2.66549,0.89368,0.1988009855,-0.8899,0.69,0.2029595,1.22908745629012,1.21941817093272,1.19858658630322,0.8346122647297,0.116488831269515,0.5624923333,1.0171277778,0.102603,0.131758,0.121280916,-0.017686,0.1676415,0.138212,0.351549002,0.314536737,0.7248841111,0.4136826667,0.31,0.955,1.16,0.215,0.283,0.245475,0.26314,-0.329,0.36,2.101,0.904,1.503,1.101191,0.682,0.228,0.3205,1.9035,2.342,2.8435,-0.1045,0.019507782979,0.082641583694152,0.354485094,-0.165,0.131884113,3.695,5.3195,0.420275,1.252681,1.9137915,2.813394,1.446827,1.61831,0.054700341,0.8082125,1.00326,0.261951258,0.4618765985,0.51854,0.59487,1.2557,0.43607256736937,0.692693135789202,0.786363585126823,-0.3,0.5463987,-0.152,-0.03625,0.35239,-0.02634369834,0,0.601472650346821,0.64215223854362,1.89274742990198,0.243609401049864,0.876721253180454,-0.0110452942067101,1.1847387707304,0.101342946561997,0.181517665209494,0.249347191023442,1.89710204024881,0.355850204920317,0.969255501369515,0.337580318345303,1.32510653929064,-0.00735675790504395,0.731482847920678,0.281245646845979,0.226559754049509,0.467533739710178,0.772338365747205,-0.0225409322968076,0.308813454237474,1.6271500158985,0.276950367734012,0.335854000937708,0.220297386112468
2.8262,1.7951,1.0665,9.35495113049073,7.217,6.95,0.167309,0.136688,1.1805,1.393,1.21885,0.785231267,0.1211065,0.349332,0.426,0.1183,0.4984785,0.181,0.481827487181206,0.409018392057417,0.258518041600363,0.461993121623073,0.0990347098430195,0.274,0.3184,0.3355,0.333,0.109,0.22184,0.109,0.335,0.013295,0.28521,0.029725,0.1022015,0.442,-0.324,0.429,0.755,0.625,0.145,4.819214206,1.0538112655,0.483665743,-0.101,0.0661666006996551,-0.152,-0.1959,0.2907,0.5531,-0.043350429,-0.3511148,0.0515,-0.0185,0.3823585,-0.2115,-0.113,0.785960153059629,3.2391465,0.785359,-0.022,-0.867428869051949,-0.158076637156338,0.1505,0.3985,0.739,0.158,0.075,1.01304,0.21,0.395431549,0.6498158835,0.49065941,0.390973884,0.296,0.048268045,1.2465,0.595603,0.914639,0.807211,0.5885595,0.2550051864,0.0085,-0.726704947511695,0.828096322940062,2.3728215,-0.3065,0.238313333701459,0.13224655,0.270940965,1.016,0.973,1.078,0.264946514387767,0.274031223234146,1.003444707,0.4505,0.385604807,0.594,0.37,-0.159,1.23408605784539,1.051,0.6385,0.275,0.3876075,1.20568883743661,0.66,0.9,0.487737723354173,1.1533325,0.0813908573398568,0.162552435918305,0.4403962,0.5800724,0.591,0.9303620445,0.7,0.3,0.1241735275,0.324402704,0.160050721,0.127609,0.083792,0.32592,0.3483261625,0.528639485,0.576344012,0.5941738355,0.664018582,0.79328245,0.676029874,0.601421075,0.652891621,0.51296,2.045,1.22285025,0.4745,0.862191,0.6777859075,0.916912596,0.801943296,0.1873444,0.715,0.305517,0.130926,-0.149049,1.10515942994601,0.531,0.41,0.9885,0.6534314,-0.7786275,-0.5101305,0.9420725,1.0625103352814,0.41662,0.239355,0.492989,0.603794962520251,1.761,0.63854,0.228657,2.01200668233684,-0.2844615,0.697824,0.307915,1.0064005,0.6270093495,1.786646,1.173173,0.89709,0.4,0.3,0.3,0.3455,0.432176358,0.582657066,0.112668073594838,2.778565,1.4915,0.330131219,-0.792866666666667,0.675,0.198241,1.1741107554564,1.181862744,1.07039682415626,1.1248757695405,0.0364421392176322,0.51328144445,0.9992636667,0.128683,0.114746,0.1712447555,-0.08892525,0.157215,0.1193375,0.324928403,0.5861965385,0.819286,0.29326983335,0.32,1.16,1.245,0.2,0.3,0.22702,0.199065,-0.3175,0.38,2.115,0.961,1.911,1.338826,0.455,0.228,0.086,2.233,2.661,2.45,-0.104,0.047443394745,0.101189519441043,0.39807843,-0.193,0.1567633215,3.3085,4.7,0.3283951,1.4727985,1.96778575,2.6086095,1.763943,1.452971,0.0721969495988549,0.81381,1.24173,0.2168005125,0.452169097,0.4622,0.54926,1.2956,0.381923687763017,0.751250018168875,0.690139925177019,-0.22,0.4782039,-0.1385,-0.06725,0.40276,-0.0059961246,0,0.686505273494072,0.551947839667544,1.13500895000259,0.196004404811316,0.687166908356591,-0.13747320071092,1.48124944171378,0.102174640530649,0.199536136996821,0.172678846502164,1.88063113639814,1.19568159194634,0.851756564288667,0.249052170467671,1.6628096883088,0.0403600894352718,0.20357350720795,0.271405235069923,0.262161025671166,0.638468606980941,1.02090745016567,-0.107342046727935,0.515898519462286,3.23384499513839,0.338087241055741,0.271540297082194,0.232752477036879
0.4267,0.56474,0.311,5.22769364240363,1.178,1.05,0.131314,0.1478205,1.167,1.565,1.24347,0.786342206,0.149918,0.424107,0.394,0.12605,0.4999155,0.1715,0.426206866014534,0.354215503217388,0.109565351941161,0.43087914628164,0.110446979497153,0.33625,0.2881,0.343,0.332,0.124,0.235275,0.126,0.324,0.018579,0.26775,0.031355,0.09425645,0.469,-0.552,0.437,0.622,0.559,0.14,2.5990291445,1.12577919,0.886834294,-0.237,0.20905570252149,0.3666,-0.0119,0.28325,0.5832,-0.2206055065,-0.30772995,0.145,-0.0055,0.415342,-0.35,-0.136,0.64612639431966,3.170165,1.659122,-0.0335,-0.694862616376561,-0.144192698209448,0.139,0.455,0.773,0.121,0.054,0.967686,0.091,0.531586458,0.764413523,0.6846195,0.428973071,0.1595,0.03244112,1.329,0.5695595,0.84204,0.669365,0.5898975,0.2474862276,0.0165,-0.754542290373124,0.74338971490851,1.232401375,-0.34,0.654125108758025,0.4381176,0.25825315,0.387,0.918,0.916,0.609871904525671,0.312918614691636,1.075049259,0.495,0.97135,0.568,0.4055,-0.113,1.72743453721938,1.107,0.735,0.2,0.37165,0.967179300807535,0.66,0.8,0.49553,0.864564921,-0.421879821658752,0.23387132279911,0.48615145,0.4541145,0.591,0.8629465375,0.7,0.3,0.111277842,0.193069833,0.140141895,0.114777,0.0472,0.32592,0.3767361815,0.532463671,0.5052332415,0.54657203,0.830735,0.725525284,0.65517753,0.564972867,0.70910098,0.5461306215,2.0965,1.86366655,0.5585,1.068166,0.60621848,0.8747061665,0.705831698,0.2007635,0.7,0.590591,0.0287418,-0.140758,1.41781202940959,0.5135,0.467,0.921,0.04675126,0.4156905,0.5198565,-0.23596,0.952443700728739,0.494705,0.301925,0.476839,0.581769333503742,2.016,0.733852441882972,0.3516785,2.8373980881869,0.285105,2.41566,0.3873315,0.865452,1.0884222505,2.027105,1.345274,0.823225,0.4,0.3,0.3,0.352,0.32880750482347,0.823070343,0.128313111933016,2.992255,1.3238,0.292942475,-0.695833333333333,0.655,0.2208625,1.04173231723628,1.31610264601322,0.788241235534155,0.705942419100022,-0.0212947395151267,0.52322644445,1.01247555555,0.121601,0.094527,0.1836108175,-0.0475645,0.137273,0.1254285,0.3069284655,0.3019857495,0.8003757778,0.3219243333,0.31,0.995,1.315,0.165,0.1515,0.20612,0.20818,-0.181,0.365,2.275,1.147,1.951,1.554411,0.614,0.228,0.162,2.292,2.998,2.582,-0.101,0.1336417968,0.133627154808915,0.40044785,-0.107,-0.1072708235,3.636,5.182,0.44507965,1.2072015,2.02178,2.403825,1.6340965,1.639717,-0.009460665,1.015085,1.051025,0.292318521,0.4264991255,0.52902,0.602965,1.2649,0.467301344045384,0.736625961163836,0.794294088547573,-0.345,0.4507677,-0.1635,-0.0662,0.36866,0.01124913724,0,0.661539774438098,0.772366707763684,1.80981544578206,0.26685601320387,0.629247796770249,-0.0867299097975498,1.28882568149247,0.103006334499302,0.110319224400898,0.200642720764097,1.6705134501659,1.23012864061788,0.73425762720782,0.331759035013604,1.67147951063848,-0.00589566216237023,0.245805028462018,0.319913623425512,0.199247663450513,0.51077625608598,1.26947653458413,-0.0519711368331274,0.647336699742179,1.55034981576555,0.498896679804346,0.403513662170733,0.226893531628343
