"AR-CCg","AR-TF1","AR-TF2","BR-Npw","BR-Sa1","BR-Sa3","CA-ARB","CA-ARF","CA-Ca1","CA-Ca2","CA-Cbo","CA-DBB","CA-ER1","CA-Gro","CA-Let","CA-LP1","CA-MA1","CA-MA2","CA-MA3","CA-Man","CA-Na1","CA-NS1","CA-NS2","CA-NS3","CA-NS4","CA-NS5","CA-NS6","CA-NS7","CA-Oas","CA-Obs","CA-Ojp","CA-Qc2","CA-Qcu","CA-Qfo","CA-SCB","CA-SCC","CA-SF1","CA-SF2","CA-SF3","CA-SJ1","CA-SJ2","CA-SJ3","CA-TP1","CA-TP2","CA-TP3","CA-TP4","CA-TPD","CA-WP1","CA-WP2","CA-WP3","CR-Fsc","CR-Lse","MX-EMg","MX-Lpa","MX-Ray","MX-Tes","PR-xGU","PR-xLA","US-A32","US-A74","US-ADR","US-ALQ","US-An1","US-An2","US-An3","US-AR1","US-AR2","US-ARM","US-Atq","US-Aud","US-Bar","US-Bi1","US-Bi2","US-Bkg","US-Blk","US-Blo","US-BMM","US-Bn1","US-Bn2","US-Bn3","US-Bo1","US-Bo2","US-Br1","US-Br3","US-BRG","US-Brw","US-BZB","US-BZF","US-BZo","US-BZS","US-CaV","US-CdM","US-Ced","US-CF1","US-CF2","US-CF3","US-CF4","US-ChR","US-CMW","US-Cop","US-CPk","US-CRT","US-CS2","US-Ctn","US-CZ2","US-CZ3","US-CZ4","US-DFC","US-DFK","US-Dia","US-Dix","US-Dk1","US-Dk2","US-Dk3","US-DPW","US-Elm","US-EML","US-Esm","US-Fcr","US-Fmf","US-FPe","US-FR2","US-FR3","US-Fuf","US-Fwf","US-GLE","US-GMF","US-Goo","US-Ha1","US-Ha2","US-HB1","US-HBK","US-Hn2","US-Ho1","US-Ho2","US-Ho3","US-HWB","US-IB1","US-IB2","US-ICh","US-ICs","US-ICt","US-Ivo","US-Jo1","US-Jo2","US-JRn","US-KFS","US-KLS","US-Kon","US-KS2","US-KS4","US-KUT","US-LA2","US-LL1","US-LL2","US-LL3","US-Los","US-LPH","US-LS1","US-LS2","US-MBP","US-Me2","US-Me3","US-Me4","US-Me5","US-Me6","US-Men","US-Mi1","US-Mi2","US-Mi3","US-MMS","US-Mo1","US-Mo3","US-MOz","US-Mpj","US-MRf","US-MtB","US-MWA","US-MWF","US-MWW","US-Myb","US-NC1","US-NC2","US-NC3","US-NC4","US-Ne1","US-Ne2","US-Ne3","US-NGB","US-NGC","US-NR1","US-NR3","US-NR4","US-Oho","US-ONA","US-ORv","US-PHM","US-Pon","US-Prr","US-RC1","US-RC2","US-RC3","US-RC4","US-RC5","US-Rls","US-Rms","US-Ro1","US-Ro2","US-Ro3","US-Ro4","US-Ro5","US-Ro6","US-Rpf","US-Rwe","US-Rwf","US-Rws","US-SCd","US-SCf","US-SCg","US-SCs","US-SCw","US-SdH","US-Seg","US-Ses","US-SFP","US-Shd","US-Skr","US-Slt","US-Snd","US-Sne","US-Snf","US-SO2","US-SO3","US-SO4","US-SP1","US-SP2","US-SP3","US-SRC","US-SRG","US-SRM","US-Srr","US-SRS","US-Sta","US-StJ","US-SuS","US-SuW","US-Syv","US-Ton","US-Tw1","US-Tw3","US-Tw4","US-Tw5","US-Twt","US-Uaf","US-UC1","US-UC2","US-UiB","US-UiC","US-UMB","US-UMd","US-Var","US-Vcm","US-Vcp","US-Vcs","US-WBW","US-WCr","US-Wdn","US-Whs","US-Wjs","US-Wkg","US-Wlr","US-WPT","US-Wrc","US-xAB","US-xAE","US-xBA","US-xBL","US-xBN","US-xBR","US-xCL","US-xCP","US-xDC","US-xDJ","US-xDL","US-xDS","US-xGR","US-xHA","US-xHE","US-xJE","US-xJR","US-xKA","US-xKZ","US-xLE","US-xMB","US-xML","US-xNG","US-xNQ","US-xNW","US-xPU","US-xRM","US-xRN","US-xSB","US-xSC","US-xSE","US-xSJ","US-xSL","US-xSP","US-xSR","US-xST","US-xTA","US-xTE","US-xTL","US-xTR","US-xUK","US-xUN","US-xWD","US-xWR","US-xYE"
17.8707,7.316,6.022,23.4,24.851,24.485,-23.815,-23.745,2.2865,0.4884,-4.492575,0.991427,-7.4493155,-11.9225,-3.155,-8.372275,-16.67,-16.942,-16.6525,-22.152,-11.2675,-24.7875,-19.8035,-25.961,-22.9795,-19.0895,-20.655,-25.4065,-17.107,-17.2135,-19.2895,-17.7103,-16.395,-15.37,-21.1555,-20.116,-15.2,-15.2,-15.75,-22.847,-19.346,-15.86725,-1.654,-0.332,-2.1685,-1.793,-0.386,-14.425,-15,-11.415,24.7983335,23.17,9.7856494835,16.11,13.26,15.3975,23.538425,20.45005,-2.385,3.134,2.6556691755,-9.5235,-24.7,-22.055,-25.27,-1.8315,-1.6465,-0.326,-25.35,2.1,-5.2053,6.383,6.773,-10.8,-2.25,3.739,-6.3495,-13.5945,-12.165,-18.582,-1,1.5,-6.4695,-6.4255,0.595965,-24.64,-20.0512,-19.3797,-26.1125,-17.935,-1.6,-2.0461272,0.0895,1.565745,1.456047,1.600788,1.6110925,6.45,1.573,-1.93,-8.474,-3.0638505,-2.25745,-4.6,5.81,5.995,1.385,-2.338,-4.49599999999998,8.99,3.2005,3.7345,5.58,4.2595,14.5982325,17.815,-12.88,17.46,-15.30935,0.068,-9.25,8.751,8.8235,-0.685,-2.9285,-9.123025,-4.8065,5.85,-3.34166666666667,-3.7,9.18349673333333,-6.775008,-4.30936315,-8.065,-8.09,-8.19,-5.6224925,-5.4,-5.5,-17.185,-18.64,-13.55,-23.159,2.72122985,3.55,-3.1361,-3.51567,-0.655485,-2.04108,13.065,13.929765,-5.8835,13.465,8.768293919,8.2957601375,8.0674909525,-9.934102,-5.25,-0.352296,0.3058105,-14.64,-0.254,-1.8525,0.935,-0.3645,-2.42735,-7.861496,-7.95168,-6.13243,-7.925965,-0.194,-0.927705,-1.8819,-1.375,-0.91134,4.22,3.393,-0.545,-0.4935,-0.244,5.8225,3.59045,5.9080275,3.515591,5.5385,-4.86,-4.845,-4.96,-20.86,-24.075,-6.235,-10.77726,-10.51438,-1.8417525,14.17,-2.14855,-0.7,-0.745,-13.4366665,-0.190881516153581,-0.673983136429797,-0.985141765170624,-0.216383303194561,-0.448503296518567,-1.967,-4.372,-9.6958112705,-7.2109205,-7.1647,-8.5641075,-8.5303,-8.803046,-13.13,-4.4065,-2.073,-1.6735,12.915,9.32,12.165,13.04,8.42,-2.5135,-2.05149,-0.3999,-10.05,-0.04,18.5645,0.841,4.659,6.828,5.802,6.7755,7.795,8.55,9.74,7.965,10.75,5.276,7.8415,7.706,7.7914,7.7756514,-3.6355,-0.775,18.5605,20.892,-11.42333,7.495,4.7645,6.54,5.982,5.613,4.37415,-21.80134796,-0.5808265,-0.5894985,-5.54675,-5.8093655,-5.55345,-5.61995,6.27545,-3.48086,-3.98279,-2.54784,4.229,-10.2064,-8.76,5.331,-1.17781999999995,7.247,-0.4,-1.6944735,0.5225,5.0359,2.487825,-23.5931,0.28615,-19.785775,-4.329925,4.3263,-1.561475,-6.33155,-17.798375,7.43555,14.3545,3.975425,-3.6094,-15.54435,9.1335,0.44185,-0.2006,0.5214,7.2066,-5.01085,0.7078,-4.5145,-3.038875,-11.5267,11.038375,-4.546525,4.626925,12.04955,2.368925,3.4968,9.158975,-2.596,7.9763,8.3895,-6.529625,8.27595,2.8946,-17.7589,-6.691925,-0.5795,-7.37905,-6.02095,2.66665,-7.5641
17.2472,7.255,6.041,23.265,24.419,24.05,-23.96,-23.8800005,2.36725,0.5335,-4.7097,0.955,-7.071978,-11.992,-2.865,-8.46179,-18.0185,-17.2455,-18.0185,-22.591,-11.7545,-24.7005,-20.796,-26.5355,-23.5955,-19.703,-20.7225,-25.2595,-17.2955,-17.326,-19.1635,-18.03,-16.645,-15.29,-20.627,-20.2805,-15.4,-15.55,-16.3,-22.978,-19.207,-16.20325,-1.908,-0.398,-2.1395,-1.8845,-1.15,-14.1275,-13.895,-13.48,24.5733666,22.98,9.72334815,15.735,12.32,15.25,23.3972,20.192225,-2.631,2.627,2.367004221,-9.8195,-24.02,-21.915,-24.46,-2.5125,-1.786,-0.4071335,-25.02,2.05,-5.56255,6.064,6.5,-11,-2.5,3.852,-6.608,-13.9725,-11.4695,-18.633,-1.1,1.25,-6.4745,-6.4605,-0.2307625,-24.955,-19.85525,-19.34415,-25.3165,-18.01,-1.55,-2.11015305,-0.009,1.637494,1.348999,1.495373,1.5483765,6.25,0.562,-2.38,-8.0835,-3.4508735,-1.9842,-5.25,5.98,6.115,1.5,-2.5095,-3.90399999999997,8.63,2.7615,3.853,5.309,4.3305,14.0173993,17.445,-13.10171165,16.93,-14.938585,-0.305,-8.2,8.7445,8.6055,-0.8635,-3.1645,-9.04,-4.9915,5.75,-3.75384615384615,-3.9,9.12008463333333,-6.4415,-4.24274448333333,-8.098815886,-8.345,-8.28,-5.7429065,-5.45,-5.6,-16.88,-18.465,-12.805,-23.170705,2.62036363016666,3.2505,-3.3049,-3.810763626,-1.0777,-2.51354,12.73,13.57124,-6.4005,14.19,8.094160789,8.122938952,7.581509816,-9.6644,-5.5,-1.73374,-1.35471,-14.755,-0.352666666666667,-2.196,0.783,-0.2895,-2.685,-8.060469,-7.42656,-6.404925,-6.85671,-0.37432775,-1.37575,-1.9326,-1.6095225,-0.970079999999995,3.595,3.1505,-0.85,-1.049,-0.3895,5.504,3.68764,5.478002,2.982706,5.2405,-5.27,-5.38,-5.445,-21.105,-23.235,-6.385,-10.927565,-10.56166,-1.817439,13.4885,-2.1253,-1.3,-0.955,-13.6566665,-0.350575763236492,-0.437266472710462,-0.531865115695496,0.00955277790711762,-0.440358766343877,-2.4845,-4.1055,-9.862312,-7.315932,-8.4759,-9.1072865,-8.9069245,-9.061957,-13.3915,-4.6315,-1.8035,-1.8355,12.765,9.095,12.115,13,8.34,-2.943,-2.90181,-1.06971,-10.35,-0.14,18.351,0.6185,4.362,6.7925,5.258,7.06,7.63,8.32,9.61,7.77,10.3,4.49,7.508,7.571,7.34365,7.4413773,-3.722,-0.9,18.204,20.927,-11.468825,7.202,4.5655,6.273,5.6735,5.332,4.04945,-21.7165,-0.7852175,-0.933711,-5.521,-5.758228,-5.67435,-5.70035,5.95325,-3.418675,-4.08944,-2.69061,3.9,-10.35532,-8.0285,4.746,-1.280425,7.082,-0.85,-1.878968,0.5345,4.640975,2.0107,-23.538975,-0.382525,-19.724925,-4.338625,3.79035,-1.891375,-6.3543,-17.6915,6.900925,13.8106,3.797525,-4.096975,-15.14405,8.855975,-0.21655,-0.821825,0.11535,7.160125,-5.270925,-0.05915,-4.369975,-2.9098,-11.261525,11.12545,-4.25235,4.557775,10.927575,2.1973,3.022725,9.135775,-2.158825,8.0576,8.2245,-6.69775,7.77775,2.8988,-17.80525,-6.9502,-0.4136,-7.465225,-6.188375,2.22035,-7.52905
16.268,6.801,5.765,23.2,24.1825,23.9,-24.28,-24.1400005,2.319,0.6333,-4.7202,0.688739,-7.675244,-11.8815,-2.735,-8.43429,-18.53,-18.082,-18.6555,-22.769,-11.7865,-24.2245,-21.3635,-26.1525,-23.7755,-20.1785,-20.8135,-24.809,-17.126,-17.246,-18.935,-18.305,-16.74,-15.61,-20.0945,-20.253,-15.45,-15.85,-16.35,-22.9585,-18.98825,-16.30175,-1.938,-0.4605,-2.2135,-2.0985,-1.144,-13.63,-13.93,-13.54,24.3893165,22.815,9.5374098335,15.37,11.39,14.7325,23.364525,19.793975,-1.801,2.458,2.4917443115,-11.18781,-23.205,-20.905,-23.47,-2.978,-2.3845,-0.53025,-24.775,2,-5.7796,6.001,6.195,-11.05,-2.6,4.043,-6.3195,-14.214,-11.7425,-18.271,-1.3,1.2,-6.4535,-6.417,-0.582555,-25.025,-20.1183,-20.05985,-24.3935,-18.34,-2,-2.78403185,-0.02,1.616701,1.347297,1.5124315,1.4589185,5.85,-0.0545,-2.58,-7.512,-4.045279,-2.290125,-5.35,6.13,5.66,1.595,-2.5375,-4.16499999999999,8.06,2.8285,3.8735,5.0315,4.5975,13.9133554,17.355,-13.1128,16.78,-14.965355,-0.257,-8.55,8.529,8.102,-0.891,-3.1785,-9.1140935,-5.121,5.1,-3.50909090909091,-4.075,8.45558638333333,-6.730416,-4.50962661666667,-8.418246754,-8.71,-8.79,-5.9620605,-5.35,-5.8,-16.56,-18.05,-13.35,-22.935,2.02752613333333,2.679,-3.2756,-3.738864463,-2.5891,-2.7388917655,12.615,13.33536,-6.8815,15.23,7.564602217,7.672151589,7.2021172875,-9.543833,-5.3,-1.86118,-1.677285,-13.89,-0.386480833333333,-2.431,0.96,-0.6185,-2.777,-7.7182085,-7.15182,-6.38174,-6.048795,-0.429,-1.5159,-1.67035,-1.5921945,-1.139335,3.53,3.333,-1.235,-1.562,-0.527,5.036,3.22628,5.241901,3.152092,4.9185,-5.65,-5.62,-5.645,-21.26,-23.24,-6.46,-10.56781,-10.6209,-1.92673,12.935,-2.28335,-1.5,-0.98,-13.735,-0.370793348539706,-0.675385100000028,-0.566886990017338,-1.08834157647024,-0.0334008822970873,-2.803,-4.347,-9.9768,-8.4101535,-8.0124426,-9.371685,-9.603113,-9.559136,-13.6,-4.846,-1.6235,-2.001,13.07,9.095,12.31,13.02,8.1,-3.1225,-3.153595,-1.500415,-10.25,-0.09,18.0475,0.44,3.9485,6.289,5.2995,6.665,7.575,8.21,9.425,7.41,10.18,4.225,7.2535,7.5845,7.37675,7.6547058,-4.2285,-0.775,18.064,20.716,-11.40839,7.1275,4.229,6.104,5.4525,4.468,4.1099,-21.28,-0.9732885,-0.996929,-5.56262575,-5.71493975,-5.82425,-5.765,5.8495,-3.5281,-4.50751,-2.53265,3.6,-10.548315,-8.329,4.302,-1.65954,6.766,-1.4,-1.8685575,0.463,4.521875,1.7362,-23.55385,-0.773625,-19.641325,-4.26205,3.02425,-2.3636,-6.571275,-17.8594,7.327375,13.1179,3.31245,-4.17545,-15.14515,8.645675,-0.235425,-0.816275,-0.353675,6.6244,-5.618225,0.1438,-4.028925,-3.124,-10.7735,10.953,-3.9417,4.47815,10.6458,2.351025,2.7659,9.164275,-2.1854,8.10695,7.71165,-7.081025,7.0281,2.411175,-17.935525,-7.31925,-1.0927,-7.68885,-6.745175,2.27135,-8.04445
15.69625,6.851,5.416,22.905,23.9465,23.515,-24.3249995,-24.2350005,2.362,0.6555,-5.02585,0.908325,-7.530271,-11.971,-3.19,-8.663375,-18.343,-18.5685,-18.507,-23.129,-12.02675,-24.386,-21.1125,-25.372,-23.8805,-20.323,-21.095,-25.1135,-17.15,-17.292,-19.4315,-18.575,-16.9,-15.755,-19.623,-20.28275,-15.35,-16.28,-16.5,-23.0015,-19.26875,-16.15225,-2.1935,-0.689,-2.3065,-2.3125,-1.555,-14.1975,-15.445,-12.205,24.326,22.485,9.7010998335,14.675,11.155,14.28,23.318,19.323075,-1.721,0.978,1.8214735395,-10.73283,-21.34,-19.295,-23.535,-3.2765,-3.2625,-0.8855,-24.78,1.55,-5.8748,5.5575,6.14,-11,-2.7,4.022,-6.042,-13.5365,-12.1145,-18.705,-1.2,1,-6.711,-6.6305,-1.5339,-24.89,-20.166,-20.59235,-24.493,-18.485,-2.3,-2.69721505,-0.1295,1.5998905,1.2903825,1.494014,1.4084565,5.55,-0.7185,-3.29,-7.9075,-3.78886,-3.42755,-5,5.95,5.945,1.365,-2.9125,-4.52099999999996,7.9215,3.2955,3.2325,4.914,4.381,13.6409359,17.58,-13.59261,16.45,-15.346105,-0.398,-9.4,8.2035,7.465,-1.434,-3.1865,-9.06205,-5.403,4.8,-3.63333333333333,-4.15,7.95684205,-7.505349,-4.85839948333333,-8.510000229,-8.91,-8.972,-6.328984,-5.65,-5.8,-17.05,-18.28,-13.07,-22.8095,1.38463813,2.413,-3.2091,-4.492048956,-2.46703,-3.3971,12.52,14.1985,-7.322,15,7.29471081,7.317798675,7.128724904,-9.417248,-5.5,-2.39321,-1.734545,-14.055,-0.292887833333333,-2.5865,0.8445,-1.094,-3.04686666666667,-7.990997,-7.29229,-5.77761,-5.50315,-0.6566665,-1.62825,-1.67685,-1.77,-1.23152,4.01,3.358,-1.755,-1.908,-0.367,4.548,3.006445,4.889033,3.219426,4.581,-6.01,-6.06,-5.995,-20.94,-22.78,-6.43,-10.703275,-10.59248,-2.162725,12.4175,-2.51865,-1.9,-1.095,-13.678333,-0.769260965983051,-0.44973779999998,-0.516062989128898,-1.04535903591579,-0.346346561008005,-3.257,-4.411,-10.2045,-9.075156,-7.2205,-9.9818115,-9.338513,-9.8799775,-13.468,-5.2595,-1.704,-2.045,12.69,9.18,12.18,12.645,7.76,-3.562,-3.804475,-2.29382,-10.45,-0.05,18.1005,0.2815,3.898,5.7825,4.909,6.91,7.51,8.135,9.305,6.9985,9.55,3.65,7.33,7.6155,7.37425,7.282,-4.433,-1,18.052,20.4785,-11.8175,6.826,3.8065,5.444,4.791,4.0495,3.81645,-21.8935,-0.646627,-0.966307,-5.876,-5.9415,-5.97695,-6.263,5.6249,-3.60277,-4.743565,-3.10556999999995,3.485,-9.992373,-8.058,3.771,-1.98395,6.625,-1.8,-2.339249,0.4625,4.56635,1.30225,-23.8095,-1.0635,-19.6783,-4.5992,2.570975,-2.71065,-7.0215,-17.8203,7.052125,13.2644,3.183075,-4.10305,-15.224675,8.18015,-1.274375,-1.258825,-1.1009,6.009475,-5.556525,0.2254,-4.569125,-3.271125,-10.6324,10.953375,-4.1725,3.743725,10.57545,2.346375,2.6918,9.040275,-2.977425,7.855525,7.22065,-7.181875,6.761625,2.494875,-17.513675,-7.4092,-1.37995,-7.994175,-6.59115,2.047775,-7.892325
15.6532,6.9255,4.8805,22.735,23.7015,23.29,-24.47,-24.3850005,2.46,0.8459,-5.033375,0.778167,-5.839264,-12.2535,-2.665,-9.06519,-18.1585,-18.52,-18.4015,-23.038,-12.09375,-24.6185,-21.468,-26.377,-23.912,-20.312,-21.524,-25.691,-17.174,-17.358,-19.7245,-19.1,-17.05,-16.37,-19.393,-20.25475,-15.3,-16.52,-16.6,-23.126,-19.3915,-16.09325,-2.3585,-0.751,-2.479,-2.4525,-1.6535,-14.8425,-15.695,-12.25,24.205,22.41,9.33579685,14.995,10.83,14.06,23.341225,19.02685,-1.988,0.556,1.201023785,-10.1253315,-21.42,-20.07,-23.675,-3.256,-3.7345,-1.118,-24.835,1.3,-5.8941,5.2075,5.596,-10.8,-3.05,3.733,-5.984,-13.461,-11.615,-18.891,-1.4,1.1,-6.9845,-6.8845,-2.5606,-24.695,-20.30475,-20.3595,-25.3535,-18.245,-2.5,-3.5497991,-0.134,1.6089515,1.0378825,1.452782,1.290871,5.2,-1.3245,-3.42,-8.1595,-3.904168,-4.048333,-5.85,6.07,6.14,1.27,-3.169,-4.56899999999996,7.9255,2.921,3.0205,4.749,4.2205,13.5643467,17.255,-13.39,15.85,-15.142155,-0.52,-9.4,8.5175,6.726,-1.6675,-4.0615,-9.2725,-5.637,4.25,-3.63076923076923,-4.125,7.71342043333333,-7.3356,-4.93827275,-8.83,-9.07,-8.81,-6.4877465,-5.7,-6.1,-16.39,-18.165,-13.65,-23.07,0.771865316166667,2.066,-2.8526,-4.71218,-4.4233,-3.6439,12.225,14.847365,-7.625,15.45,6.9199075475,6.8034172765,6.846741363,-9.007267,-5.6,-3.142085,-2.308005,-14.18,-0.36523,-2.82,0.6385,-1.0745,-2.97,-8.42721,-5.907865,-5.21761,-5.00937,-0.9075,-1.9357,-1.9482,-2.1,-1.85778,4.48,3.126,-2.145,-1.863,-0.725,4.628,3.06328,5.240016,2.351155,4.186,-6.315,-6.35,-6.27,-21.185,-21.875,-6.585,-10.82786,-10.544405,-2.354625,11.995,-2.63,-2.15,-1.41,-13.93,-1.04108880000001,-0.795335710313566,-0.0603458090888012,-1.22792463684078,-0.637337100558796,-3.204,-4.64,-10.358,-8.97126,-6.9392,-9.9171285,-9.179703,-9.976209,-13.5855,-5.414,-2.1465,-2.126,12.58,9.175,11.865,12.465,7.765,-3.6935,-3.973255,-2.94266,-11.65,-0.01,18.034,0.2015,3.9925,5.7295,4.442,6.705,7.58,8.09,8.76,6.682,9.02,3.695,7.439,7.3315,7.39045,7.1520703,-4.7595,-0.975,17.965,20.403,-11.942,6.723,3.2715,5.3555,4.5645,3.9425,3.34155,-21.995648915,-0.304407,-0.975195,-5.6960585,-5.8325,-6.0732,-6.151,5.528,-3.635835,-4.85482,-3.18507,3.09,-10.11315,-8.0775,3.329,-2.40949,6.3935,-1.9,-2.706696,0.4685,4.253775,1.0806,-23.541,-1.322325,-19.884275,-4.749075,2.4161,-2.6468,-7.3144,-17.845,6.5574,13.422325,3.290975,-3.790825,-15.31005,7.614175,-1.7904,-1.27045,-1.458575,5.304175,-6.045225,0.48045,-4.940375,-3.05885,-10.635225,11.184025,-3.656525,3.5679,10.51155,1.98375,2.546675,8.749925,-3.41135,7.483525,7.14935,-7.1895,6.607725,2.0938,-17.3533,-7.734125,-1.714875,-8.2847,-6.9548,2.02675,-8.2108
15.8334,6.997,4.633,22.86,23.558,23.09,-24.4250005,-24.1899995,2.2475,0.6935,-5.085475,0.82,-5.504176,-12.5,-3.3,-9.23873,-18.29,-18.4015,-18.4545,-23.038,-12.54625,-24.4105,-21.484,-26.286,-23.618,-20.3415,-21.155,-26.393,-17.5,-17.454,-19.551,-19.520775,-17.18,-16.665,-19.292,-20.68675,-15.7,-16.7,-16.25,-23.243,-18.8855,-16.33275,-2.481,-1.053,-2.478,-2.6585,-2.0205,-14.97,-16.705,-12.92,23.999430085,22.355,9.4166068,15.16,10.2,13.72,23.2858,18.6834,-2.282,0.424,1.073033198,-9.7735015,-21.855,-21.115,-22.965,-3.4835,-3.6115,-1.34435,-24.75,1.1,-5.93905,4.8175,5.4695,-10.75,-3,3.6455,-5.9585,-13.018,-11.4865,-17.6405,-1.85,1,-6.8335,-6.805,-2.80435,-24.61,-20.7377,-19.77015,-25.090666665,-18.35,-2.5,-3.55881105,-0.427,1.7156855,1.125763,1.3897725,1.3697165,5,-1.5935,-3.81,-7.86,-4.376631,-3.5907835,-6.7,5.89,6.065,1.18,-2.916,-4.685,7.529,3.1965,3.0655,4.875,4.0865,13.45121655,16.93,-13.6889467,15.85,-15.365485,-0.785,-9.5,7.8055,6.603,-1.969,-4.402,-9.1692215,-5.6825,4.15,-3.93636363636364,-4.1,7.6668468,-6.8087995,-4.91387823333333,-9.12,-9.15,-8.95,-6.6744335,-6.1,-6.3,-16.82,-17.57,-14.155,-23.6862,0.58030364,1.3215,-2.08585,-4.9538525885,-5.3262,-3.95942,11.5535,14.38139,-7.797,15.96,6.506323511,6.3125610065,6.235592965,-9.0078485,-5.65,-3.413035,-2.611005,-14.615,-0.589113333333333,-2.9285,0.96,-1.1085,-2.982,-8.0758725,-4.916465,-4.48722,-4.859585,-1.04372775,-2.017,-2.09505,-2.414,-1.988975,4.325,3.0735,-2.355,-1.9045,-0.668,4.672,2.78938,5.122158,2.733352,4.1475,-6.53,-6.805,-6.575,-21.445,-20.24,-6.845,-10.59935,-10.53056,-2.640285,11.726,-2.6064,-2.6,-1.53,-14.258333,-0.726992537604389,-0.698501586066357,-0.11058080630832,-1.49753948495453,-0.390211932712106,-3.23,-4.77,-10.408,-9.829859,-7.2182,-10.0450215,-9.010915,-9.2997725,-13.825,-5.3905,-2.184,-2.3925,12.645,9.29,12.23,12.62,7.64,-4.2415,-4.346805,-3.12684,-12.1,-0.04,17.785,-0.0965,4.015,5.795,4.639,6.805,7.485,7.855,8.275,5.903,8.59,3.385,7.513,7.2315,7.20325,6.91461245,-4.8215,-0.825,17.8275,20.2155,-11.98923,6.588,3.429,5.381,4.3155,4.551,3.29975,-22.19865669,-0.488,-1.11376,-5.646284,-6.0115,-6.2214,-6.284,5.37185,-3.63756,-4.82051,-3.301515,2.535,-10.083125,-8.062,2.9655,-2.55165,6.032,-2.2,-3.1722185,0.386,3.8151,0.944375,-23.379,-1.576125,-20.301325,-4.8426,2.50565,-2.84355,-8.351275,-17.849575,5.758825,13.2809,2.76025,-3.740475,-15.432875,7.412425,-1.768,-1.11695,-1.8269,4.9052,-6.354725,0.2501,-5.34095,-3.328725,-10.4614,11.015225,-3.653625,3.304725,10.284375,1.77695,2.712925,8.94075,-3.539925,7.452925,6.86375,-7.085775,6.2682,2.197675,-16.876875,-7.37915,-1.6743,-7.95895,-8.268125,1.98655,-8.31805
15.72715,7.17,5.1435,23.26,23.654,23.145,-24.6850005,-24.58,2.24075,0.52305,-5.30195,1.015,-5.990968,-12.8365,-1.785,-9.261905,-18.209,-18.4545,-18.3965,-22.948,-13.05575,-24.151,-21.3845,-26.0365,-23.479,-20.4895,-21.0925,-27.3195,-17.552,-17.3015,-19.1885,-19.4453,-17.53,-16.58,-19.111,-21.28025,-15.7,-16.2,-15.5,-23.079,-18.37325,-16.43525,-2.463,-1.216,-2.4825,-2.704,-1.903,-15.26,-16.91,-13.5,24.624835,22.14,9.0765275,14.705,9.465,13.26,23.3152,18.430625,-2.626,0.229,1.779874149,-8.916934,-23.105,-20.92,-22.225,-3.86,-3.613,-1.5179,-24.66,0.8,-6.0008,4.9035,5.618,-10.6,-3.15,3.854,-6.098,-12.87,-11.922,-17.605,-1.85,0.85,-7.1245,-7.108,-2.640225,-24.92,-20.79905,-19.9585,-25.3205,-18.27,-2.5,-3.506446,-0.7385,1.3175,1.236615,1.4795245,1.529392,4.8,-1.787,-3.85,-7.816,-3.898676,-2.8405335,-6.6,5.64,5.795,1.235,-2.818,-4.71199999999999,6.599,3.366,2.357,4.7275,3.852,13.9512902,16.52,-13.634995,15.89,-15.64292,-0.861,-9.9,7.683,6.2565,-2.331,-4.2205,-9.186364,-5.4855,3.4,-4.25,-4.6,7.27952456666667,-6.612983,-5.02002323333333,-9.47,-8.975,-8.6635,-6.5810435,-6.3,-6.4,-16.62,-17.58,-13.325,-23.68026,0.391037717666667,1.957,-1.74895,-5.1442,-3.9348,-4.01612,10.93,14.669595,-7.2635,13.87,6.094240929,6.065482468,5.685160416,-8.920433,-5.6,-3.659565,-3.398075,-15.065,-0.726195,-2.802,0.883,-0.9485,-2.9691425,-8.054353,-4.38378,-5.08226,-4.89543,-1.19828,-1.98695,-2.09205,-2.659,-1.71797,4.3,3.06875,-2.325,-1.9935,-1.04,4.49,2.559165,4.950337,2.174092,4.1758225,-6.655,-6.71,-6.675,-21.18,-20.78,-6.99,-10.76142,-10.534695,-2.681735,11.877,-2.7216,-2.5,-1.595,-14.62,-0.799459057278057,-0.592632802798107,-0.372995908949122,-1.56195609662541,-0.324475616455118,-3.2555,-4.9155,-10.54848,-10.363145,-7.3242,-10.243,-9.378585,-9.2196205,-13.6145,-5.421,-2.2885,-2.679,12.5,9.185,12.2,12.795,7.555,-3.965,-4.869885,-3.44401,-11.5,-0.82,17.5395,-0.1795,3.7575,5.8465,4.4245,6.76,7.57,8.18,7.79,5.3815,7.95,3.505,7.419,7.073,6.5869,7.0851296,-4.758,-0.65,17.997,20.271,-11.889335,6.435,3.212,4.8515,4.089,4.021,3.0558,-22.2705,-0.507718,-1.119205,-6.064693,-6.154147,-6.2923,-6.33765,5.217,-3.67768,-4.922685,-3.24152,2.1345,-10.15898,-8.258,2.797,-2.86171,5.836414,-2.65,-3.136867,0.477,3.99175,0.0988,-23.5575,-0.79985,-20.060025,-4.58855,2.46825,-2.320425,-8.2017,-18.106675,5.245325,13.140125,2.828075,-3.89995,-15.411925,7.18325,-2.3946,-1.419875,-2.19295,4.87555,-6.2321,-0.74255,-5.533025,-3.3716,-10.319325,10.886875,-3.57375,3.053775,10.034775,1.6342,2.37715,8.789525,-3.75665,7.5229,6.8599,-7.0016,6.241125,2.85725,-16.35595,-7.55315,-1.8379,-7.88895,-7.89085,2.054,-8.235575
