DATE_ID,HOUR_ID,FC,SC,NEE,LE,H,USTAR,NETRAD,TA,VPD,WS,SWC,SW_IN
17,11.5,-9.07340187075894,-0.0434482169159391,-10.2977859705305,143.326827446082,200.480472202141,0.330551346343757,530.13,21.121975,10.4131,1.67664047135376,20.5766666666667,729.8525
17,12.5,-8.71087543154685,-0.0325292900484893,-8.05150902321122,148.868696898693,208.504211366306,0.354494178228355,542.18,22.339475,12.108,1.89828528936524,20.3866666666667,753.02
17,13.5,-7.655138263335,-0.142444285901265,-6.4539086369369,144.860691045727,208.110289922981,0.376852780794563,509.29,22.820025,13.95155,1.90357062589183,22.0283333333333,699.4075
17,14.5,-5.76472859882981,-0.0666742930466494,-4.81364497702808,126.836101655725,173.07614499619,0.359767008859028,416.66,23.4149,15.28505,1.96682162743243,20.4366666666667,598.1225
17,15.5,-3.81890693965657,-0.125124743077198,-5.3331198051722,104.885771793968,114.324364385428,0.357585960014951,294.845,23.6488,15.5453,2.00714988681395,20.46,453.8125
17,16.5,-2.14904130180046,0.629544414790824,0.561053395370296,68.9290096203712,45.8683533312704,0.324837445811172,146.825,23.308025,15.6272,1.86080974876992,20.2925,275.185
17,17.5,0.287305127252529,0.355479527770546,0.935824293736481,29.3897545808449,4.03959881759343,0.263432780001233,18.56,22.609475,14.02095,1.56958840832637,20.44,111.7475
17,18.5,1.34066982113553,2.20166723464252,2.9859209406351,6.6557626295158,-8.10701403460878,0.149952612309596,-61.74,20.864825,10.6053,1.26314905419036,19.7575,7.1225
17,19.5,1.41971668175348,2.02613844247539,3.94494238754352,4.5263994459111,-9.94733952299393,0.117059356539121,-72.435,18.30785,6.5099,1.29917437052761,20.0783333333333,-0.7425
17,20.5,1.88835814596474,1.23037159155104,1.33974176220544,1.34860180586924,-6.89292356821906,0.107552661058612,-67.745,16.5675,4.84205,1.14253406891658,20.29,-0.7025
17,21.5,1.38635446486181,1.35750680708615,2.71880304023495,-1.0975622031449,-5.91104406744935,0.087870143449148,-65.245,15.50685,3.6742,1.08183674296018,20.1133333333333,-0.5975
17,22.5,1.34472418033427,0.30845699949856,0.512984901369687,-1.01010757239555,-2.96323791294783,0.0743385631711281,-62.02,14.606,3.0663,0.884932557287712,20.365,-0.5525
17,23.5,2.86061412213904,-0.0119553817901506,0.561594968940697,-0.858061129953252,-3.32874390784595,0.0835052571402856,-59.305,14.250325,2.2864,0.967361288002721,20.45,-0.49
18,0.5,4.86896301328526,-0.159708799743402,1.23993354929523,1.33868703085554,-4.43971232716395,0.0999056259472789,-21.815,11.595925,1.25355,0.996890342891537,25.08,-0.0899999999999999
18,1.5,2.93052882612457,-0.229042578618592,2.264392312539,1.86742170645277,-3.9328758153146,0.097800443469681,-24.535,11.4302,1.0743,0.985643794880618,24.8633333333333,-0.04
18,2.5,3.43147471499773,0.255719173975519,1.65913959469211,1.461515197663,-4.09493015897062,0.0917235793931314,-23.915,11.2336,0.9943,0.97343296714206,24.7466666666667,-0.055
18,3.5,4.28763050478087,-0.29583691013509,3.56820500676324,1.68270040129114,-3.11130886170311,0.096977481043371,-17.3,11.080175,0.7593,0.956838354333135,24.635,0.085
18,4.5,3.38388195104844,0.48581448321996,2.42912751104034,3.31365354441936,-3.51288746209586,0.0980550597386102,-12.31,10.982925,0.8553,0.983596463686761,24.1,0.1125
18,5.5,3.03268527927889,-0.1485990871365,3.44291856935816,1.63431787824849,-2.72423478129149,0.0987930652357159,-7.52,10.946675,0.9856,0.937027056588187,24.42,0.52
18,6.5,3.94553175789578,-1.99684388152833,2.29987957281927,1.40378386445664,-3.42341292265689,0.0895052807308322,7.235,11.01975,0.9038,0.886938199241948,24.73,17.18
18,7.5,3.48307561705184,-3.01850078440603,-1.36742918534832,13.0830259446388,1.16737517772884,0.128788818364621,66.18,11.506675,1.242,0.813396830393899,24.7729166666667,93.335
18,8.5,-4.59031241932901,-0.838188004233974,-5.50738746114624,64.2890231563567,34.743498162066,0.193984626679449,132.06,12.3396,2.035,0.855366439759103,24.6333333333333,185.82
18,9.5,-9.19202390187432,-0.6501368182527,-8.54908859026451,96.8209039127337,78.4300259405093,0.254462806634443,216.325,13.5161,2.8241,1.23842657076784,24.6125,298.6275
18,10.5,-8.79576176487591,-0.291191930441656,-8.2298254790929,99.4986219807515,108.419668974602,0.334059744300948,292.04,14.43925,4.526,1.71008702139724,25.32,384.34
18,11.5,-10.3722336985263,-0.0276641915408951,-7.74146634374578,127.10724086185,154.982161174,0.372730326951751,330.165,15.41385,5.7418,1.90631482305147,24.84,426.3125
18,12.5,-9.96101696341858,-0.0690209079353785,-9.27952547976623,125.047564746279,146.232440564698,0.384736739586765,368.14,16.209575,6.41505,1.90954589502874,24.6275,491.72
18,13.5,-10.2708922626086,-0.0234310083863557,-8.16145683548181,132.047132969186,123.684731426103,0.409296048133356,327.15,17.03515,7.40825,2.10748723054088,24.785,432.1725
18,14.5,-8.04216930887342,0.0204316638464395,-6.20461841473175,102.047973502387,86.2559774727686,0.37280121801191,234.115,18.1275,8.2389,1.98153595270793,24.355,334.65
18,15.5,-5.79473767062914,0.154646224379137,-4.50505529835278,84.2569400144794,42.5534764182993,0.35197515759851,152.635,18.144825,8.3499,1.85923747580785,24.4,247.7275
18,16.5,-3.7205216468534,0.667958928283116,-2.09149326201558,57.7269737718796,17.8230185350358,0.266784714040263,60.26,17.7497,7.8534,1.55815134686218,25.2825,154.13
18,17.5,2.05872069551339,0.670320301491196,2.04974671830176,18.0548004834524,-10.7687597312882,0.173600200755127,-5.81,16.5116,5.8049,1.22677058807678,25.3633333333333,30.575
18,18.5,2.31348546633573,1.35887686215407,2.52645159705055,3.43987588350789,-9.62705887473624,0.11759814125623,-41.41,14.383875,3.43105,1.29265891788114,24.53,0.57
18,19.5,3.0995263991664,1.0651516660151,3.37158223837891,-1.66712933207126,-4.71410889430548,0.0937283220979475,-37.705,13.6069,2.5025,1.23043841370278,25.43,-0.3875
18,20.5,4.70041259831578,0.36881182503925,1.56685210864359,1.40096697119478,-8.77981977998444,0.106116108547973,-38.74,12.9836,2.0378,1.13821636953379,24.3933333333333,-0.2875
18,21.5,3.92611015435319,-0.202608130098941,0.952459213188985,-1.10374773845507,-6.34598801482267,0.102038086450846,-34.455,12.648325,1.83875,1.08129916384239,24.58,-0.2275
18,22.5,3.65265186249913,0.736717141628411,2.43457930338496,1.1924847414233,-6.26224583651036,0.10025075114683,-33.59,12.314125,1.5156,1.02301183975887,25.0675,-0.315
18,23.5,3.80931890263395,0.211387961458391,2.7056361626488,2.08837406362288,-6.44563498546623,0.0937408074862739,-24.67,11.99725,1.159,0.97896986101319,24.0608333333333,-0.2
19,0.5,3.60469000966471,0.195983292959305,3.84419141472519,2.02539976729879,-7.16050514883145,0.0964722214802173,-46.01,8.4554,0.9351,1.02231414907385,26.0466666666667,-0.515
19,1.5,3.9602703698566,0.126287988675742,3.81353580727588,2.38146803462639,-5.69026883770272,0.0978104407878811,-43.765,8.128525,0.93555,1.08332057533153,26.2775,-0.5825
19,2.5,4.15558810060211,-0.206973249346537,3.19767677156381,1.60977386261638,-6.115488900381,0.090911851301593,-33.65,7.85425,1.2066,0.940596227216236,26.5233333333333,-0.51
19,3.5,2.85093377724223,-0.10342890325775,1.93764486823446,0.864138903981268,-2.79910959844879,0.08957629627439,-34.915,7.69735,1.0001,0.938300388335602,26.79375,-0.4425
19,4.5,4.80731270964604,0.0900200890545302,3.74277852207888,1.72882377383246,-4.35772269374737,0.0884113524569997,-29.78,7.7651,0.9538,0.910723127548432,25.59,-0.405
19,5.5,4.88045290729426,-0.146613434530647,3.85629611111152,0.926184554990576,-5.30386820906177,0.0948992696633102,-26.57,7.452525,0.9847,0.953064317065165,26.5125,-0.2175
19,6.5,3.83912196693158,-0.16068744880018,1.96493697054895,1.59851221332206,-4.0331155806916,0.104200043118477,-9.48,7.4675,1.07025,0.957532610227904,25.58,7.125
19,7.5,2.66697304655598,-3.0686736472508,-0.841724875462384,4.35370843081072,3.1512816730414,0.111394364632208,42.765,7.7491,1.22015,0.838438768125318,26.57,85.0425
19,8.5,-2.9871261739335,-0.975297577236314,-5.88769059325845,36.0032282409426,24.5839023729834,0.144293081428857,135.155,9.2337,1.61265,0.779070393830205,25.89,203.35
19,9.5,-8.21660788808381,-1.29445705910949,-11.5272877760488,85.1153192761431,59.6400373427093,0.215237052508156,246.55,10.6787,2.35805,0.959233003717238,26.17,371.945
19,10.5,-9.14914336392971,-0.401299619483153,-11.6630282875884,101.480523278433,114.088439090546,0.298631984257112,328.67,11.56505,3.56045,1.55019647532345,26.16,463.13
19,11.5,-10.3588737714526,-0.116579574019789,-12.6175321701351,111.733465253066,136.734736401662,0.342347508809838,374.315,12.923525,4.4332,1.57933335960518,26.0833333333333,512.6075
19,12.5,-9.5215991237622,-0.0871329655127567,-10.5277236607966,130.539611252387,126.505119963282,0.359267528551011,355.53,13.693975,5.7041,1.89563831268543,26.0283333333333,491.6675
19,13.5,-7.63977764090574,-0.105273841347284,-8.90904988413677,111.458218537159,89.0440854726447,0.357061139234677,294.94,14.062975,6.3788,1.67561081406568,26.5233333333333,434.765
19,14.5,-6.05434117333638,0.15549937120435,-6.55878948525,101.004825395813,70.356401567546,0.324042151881,227.225,14.360625,6.73385,1.58929050603429,25.9366666666667,345.325
19,15.5,-4.58299806228517,0.199422667293172,-5.28752148334815,63.84044401986,25.7494133380339,0.283820875507118,122.41,14.13425,6.6948,1.55432410560059,26.2566666666667,215.6975
19,16.5,0.130746143306831,1.01295267391785,1.03504649875714,34.2268809725956,-3.45420919544062,0.191439390315848,28.265,13.467325,5.9276,1.25689637360187,25.9425,93.5425
19,17.5,2.87819733124744,2.04461093881886,3.03357181787851,5.17505135212024,-8.38576711443142,0.123998046374824,-39.66,12.14795,4.428,1.20672665647431,25.57,8.035
19,18.5,2.72911017003854,2.03197669696888,3.44541045805745,0.176915217768631,-7.09520266688073,0.102504937273215,-66.68,10.887625,2.325,1.35422862159781,25.51,-0.6025
19,19.5,2.84750557091991,2.07446123102165,4.57651305703161,-0.850288425160702,-5.94861793754052,0.0902728441847959,-66.21,10.049125,2.01865,1.19515572715113,25.95,-0.7325
19,20.5,3.87064240170898,1.3189732748887,4.47398248703369,-1.86662049233864,-5.66605315519861,0.101670197450965,-64.03,9.382675,1.766,1.13454471361368,26.21,-0.64
19,21.5,5.26058555917166,-0.234274400050421,2.04282255026926,0.496654992744583,-6.71427120742257,0.0963683176626585,-58.835,9.0052,1.2494,1.12059233508999,26.7566666666667,-0.5625
19,22.5,4.25331650929231,-0.0972772739479172,1.7363076377233,1.17380063393425,-5.28914714288396,0.0968111191794997,-55.155,8.559625,1.2788,1.03909055528224,25.4725,-0.6225
19,23.5,3.74892088640425,0.118250077521077,1.20564677967802,0.428614887435851,-5.74013870127048,0.0902181708428737,-49.53,8.327475,1.1308,1.10944035139407,26.56,-0.6325
20,0.5,3.54178763183218,0.245158209229433,2.47840867019475,3.16658608817171,-14.092704854086,0.107781542506354,-26.765,8.801775,0.9008,1.12358984848703,28.37875,-0.1175
20,1.5,2.33598433863267,0.108253115770939,1.91673809993295,1.72439133963222,-7.55733627631465,0.0957492207770463,-20.74,8.523075,0.9006,1.0697471708722,28.4675,-0.1025
20,2.5,2.21100313571573,-0.091405507673194,0.135037345859699,3.34298810560846,-9.87105732197253,0.116116703151348,-17.265,8.482175,0.9946,1.13097817390717,29.3366666666667,-0.0349999999999999
20,3.5,3.23685061158509,0.150973770297106,2.77583850377196,1.29505881701056,-8.96516498784946,0.112735362731204,-12.175,8.3242,0.9905,1.1042795675404,29.3641666666667,0.04
20,4.5,2.83297251012724,0.0590542545493644,2.74059497432412,2.19307264894092,-6.47481504102709,0.124661934186933,-13.07,8.2887,0.9606,1.151633025742,28.88,0
20,5.5,2.95192600328956,0.285433302697032,2.16963118333967,3.47957096892288,-6.92685414895409,0.118758928695817,-12.735,8.084275,1.0689,1.12099244306444,29.1825,0.1375
20,6.5,2.36744686543092,-0.206656499084335,1.51851429218473,3.44097124484067,-8.96257962066762,0.125304070737069,-9.08,7.981475,1.0654,1.0838047186985,29.5666666666667,1.9575
20,7.5,1.91686965874178,-0.385196218442612,0.924729957927639,3.64368057630777,-9.94090651844788,0.127412052676516,21.25,8.317275,1.2156,1.03733195024,29.2116666666667,37.26
20,8.5,-0.381677688340417,-0.59381102952324,0.470521918094921,30.9521397624292,6.28640507657176,0.138194209257302,86.72,9.2773,1.55965,0.849921351187136,29.485,121.2175
20,9.5,-4.25600224055158,-0.898733261021978,-4.9581477603464,79.9136293142801,33.7720572963074,0.218879438272237,170.55,10.3423,1.8328,0.985186730056286,28.94,232.1775
20,10.5,-5.4175713428863,-0.470340012189026,-4.37023287829908,107.276555015969,82.6258386059019,0.273796773856051,222.03,11.4577,2.7732,1.32383476134269,28.8058333333333,294.7625
20,11.5,-5.63785992574536,-0.0443202979183431,-4.88453200797098,107.099877168433,96.8267912969585,0.318559216015319,250.62,12.299575,3.4626,1.59365738768498,28.3725,332.365
20,12.5,-5.25462180002902,-0.0818161942108261,-4.58227160230097,107.519509213318,102.995110353023,0.355786410950926,220.07,12.742025,4.5722,1.81261926617897,28.8008333333333,286.9575
20,13.5,-4.63094096504921,-0.0278482094025703,-3.71576866339293,116.172698640353,93.8923514026996,0.333444471204217,183.95,12.7903,4.5355,1.75886190461928,28.8216666666667,241.39
20,14.5,-3.90678564116627,0.0110219147136765,-2.69093443493292,89.0860025220511,50.3662973408309,0.339597132903991,130.395,12.893575,4.6224,1.86399407621274,28.93,201.55
20,15.5,-1.70448408105222,0.233071072926238,-1.12611689267065,55.1475283280143,4.28094650521249,0.262425548206187,62.06,12.78325,4.3907,1.52570829691822,28.8833333333333,117.815
20,16.5,0.805887089841012,1.27538500053908,2.47112343377749,16.382019498703,-14.802986066852,0.164326445912732,1.58,12.231925,3.74445,1.14928060051023,29.16,30.63
20,17.5,2.30198721955827,1.52418300500676,3.34247183835024,7.65077515404773,-11.4783832850615,0.129567597519679,-25.915,11.24155,2.3339,1.16264269293087,28.98125,1.145
20,18.5,2.33294624574361,0.203234389712428,3.85283037047384,1.75604161396411,-9.57434896446864,0.131776804012538,-29.78,10.265275,1.8016,1.32794897467697,28.26,-0.145
20,19.5,2.31069075647359,0.0763467536702226,2.99328155754029,4.0994587356824,-8.99346072739572,0.125821461693723,-35.375,9.7245,1.4158,1.27166380291511,27.93,-0.1925
20,20.5,3.04096738516944,0.18714021367837,3.95526349262357,1.94976721178441,-9.01105326193099,0.109062551868431,-37.14,9.5636,1.3307,1.27123963314971,28.7,-0.105
20,21.5,2.19501149606899,0.15839122972281,1.46483524129405,-0.624235146098785,-5.25547109297269,0.112217878692703,-35.485,9.294575,1.1256,1.15685254970106,28.60125,-0.1525
20,22.5,2.42470048695591,0.0486426216572691,1.90259802625004,2.54226917530683,-5.00799094725178,0.108908421657811,-33.425,9.12835,1.1476,1.17098018471715,28.5175,-0.0925
20,23.5,2.60764994583544,0.22557068425768,2.78512990936215,2.28569200734895,-6.14881293391575,0.108421538780549,-27.53,8.94445,0.9767,1.07540898464622,29.0825,-0.0724999999999999
21,0.5,4.4459743980354,-0.0657122536602304,2.70740559364428,2.24367189121085,-11.4311299407079,0.120719163136901,-21.955,6.0125,0.9299,1.40888432933181,28.2595833333333,0.095
21,1.5,3.76382203948819,-0.131597688829319,2.5410583251745,4.61297161249953,-20.3064054713862,0.150980235438107,-25.58,5.888625,0.97475,1.5592729413386,27.42,0.0775000000000001
21,2.5,4.02533440857682,0.138161344730616,2.55792955433354,5.05710885260557,-18.1099937764424,0.147167337998779,-13.815,5.90185,0.92385,1.47043783951678,28.5433333333333,0.0949999999999999
21,3.5,3.43110240730145,0.0943771820785814,2.9819033811048,4.48663325232009,-11.5023924429882,0.143213011251316,-16.05,6.061925,0.7345,1.39339994548077,28.03875,0.11
