DATE_ID,HOUR_ID,FC,SC,NEE,LE,H,USTAR,NETRAD,TA,VPD,WS,G,SWC,SW_IN,LW_IN,LW_OUT,SW_OUT
1,19.5,0.42486,0,0.42486,48.28335,27.769,0.399975,-9999,11.9725,5.43006827428625,5.85075,-9999,-9999,132.990575,-9999,-9999,-9999
1,20.5,1.3737,0,1.3737,27.239,12.3952,0.36962,-9999,11.1075,3.95865037433146,5.3727,-9999,-9999,76.527625,-9999,-9999,-9999
1,21.5,2.8027,0,2.8027,20.2248,6.6685,0.3631725,-9999,10.36,3.56809960600577,5.335825,-9999,-9999,21.863725,-9999,-9999,-9999
1,22.5,2.809525,0,2.809525,14.908,1.5336,0.372935,-9999,9.94,3.27901926155318,5.61615,-9999,-9999,-0.315895,-9999,-9999,-9999
1,23.5,3.4462,0,3.4462,10.0111,1.720775,0.39131,-9999,9.995,3.17165374200481,5.0723,-9999,-9999,-1.39985,-9999,-9999,-9999
2,0.5,3.2586,0,3.2586,10.4227,-5.0679,0.34564,-9999,10.975,4.03752470206824,5.2992,-9999,-9999,-1.688875,-9999,-9999,-9999
2,1.5,3.0945,0,3.0945,15.9954,-10.1778,0.3687975,-9999,10.78,4.3063924234751,5.3267,-9999,-9999,-1.585175,-9999,-9999,-9999
2,2.5,3.17275,0,3.17275,14.852025,-8.712075,0.35126,-9999,10.4575,4.21072265303369,5.5682,-9999,-9999,-1.436225,-9999,-9999,-9999
2,3.5,2.56447,0,2.56447,11.0385,-4.134875,0.3702775,-9999,10.055,3.84595380463988,5.5328,-9999,-9999,-1.45685,-9999,-9999,-9999
2,4.5,1.95619,0,1.95619,8.2665,-6.677375,0.3151375,-9999,9.8,3.38876899287071,5.084575,-9999,-9999,-1.427575,-9999,-9999,-9999
2,5.5,1.34791,0,1.34791,8.51945,-6.03275,0.31421,-9999,9.5575,3.55004837483967,5.19705,-9999,-9999,6.0108,-9999,-9999,-9999
2,6.5,0.73963,0,0.73963,10.9657,-1.01778,0.3419625,-9999,9.54,3.5236247934556,5.62215,-9999,-9999,56.044225,-9999,-9999,-9999
2,7.5,0.13135,0,0.13135,23.3374,2.7936,0.3040925,-9999,10.265,4.20811556061399,5.1702,-9999,-9999,162.4144,-9999,-9999,-9999
2,8.5,-1.7297,0,-1.7297,47.4272,23.1074,0.30882,-9999,11.4625,4.93119072382722,4.3926,-9999,-9999,327.2685,-9999,-9999,-9999
2,9.5,-2.854625,0,-2.854625,82.645,50.966675,0.3554575,-9999,11.8725,5.42005370259457,4.869975,-9999,-9999,429.06205,-9999,-9999,-9999
2,10.5,-3.723475,0,-3.723475,117.70815,66.4038,0.3942875,-9999,12.4075,5.8218802455408,5.525725,-9999,-9999,534.24345,-9999,-9999,-9999
2,11.5,-4.00875,0,-4.00875,151.258,102.51425,0.3826075,-9999,13.1375,6.70581828825805,5.453475,-9999,-9999,712.85525,-9999,-9999,-9999
2,12.5,-4.278125,0,-4.278125,165.5724,101.808025,0.41503,-9999,13.6525,7.12856816382806,5.85415,-9999,-9999,748.2115,-9999,-9999,-9999
2,13.5,-4.478475,0,-4.478475,155.589675,109.25645,0.4297675,-9999,14.19,7.57173723500959,6.374175,-9999,-9999,590.2389,-9999,-9999,-9999
2,14.5,-4.170275,0,-4.170275,166.768775,106.45775,0.52093,-9999,14.99,8.5566766654232,6.54715,-9999,-9999,695.534475,-9999,-9999,-9999
2,15.5,-3.218375,0,-3.218375,177.3494,91.515,0.44576,-9999,15,8.08793987870916,6.8403,-9999,-9999,608.292225,-9999,-9999,-9999
2,16.5,-2.427475,0,-2.427475,157.024,83.2413,0.42695,-9999,14.5975,7.83696930569754,6.5505,-9999,-9999,585.842475,-9999,-9999,-9999
2,17.5,-1.56225,0,-1.56225,135.9534,73.4635,0.42888,-9999,13.74,6.43331182426457,6.49715,-9999,-9999,429.110875,-9999,-9999,-9999
2,18.5,-0.99393,0,-0.99393,103.133575,40.102975,0.425155,-9999,13.545,5.47526102058111,6.551575,-9999,-9999,292.744775,-9999,-9999,-9999
2,19.5,0.2579125,0,0.2579125,83.6991,19.22785,0.424105,-9999,13.185,6.07607535221992,6.6247,-9999,-9999,157.188475,-9999,-9999,-9999
2,20.5,1.412,0,1.412,50.016975,4.4633,0.40578,-9999,12.69,5.68267728928322,5.99175,-9999,-9999,76.898525,-9999,-9999,-9999
2,21.5,2.5836,0,2.5836,24.76695,0.30571075,0.3951,-9999,11.3,5.08999282192499,5.7236,-9999,-9999,13.279125,-9999,-9999,-9999
2,22.5,2.9574,0,2.9574,13.893575,-4.23675,0.3565,-9999,10.7625,4.35474617318229,4.8597,-9999,-9999,-1.244925,-9999,-9999,-9999
2,23.5,2.9024,0,2.9024,12.4565,-5.2381,0.3175,-9999,11.175,4.19135057837813,5.0116,-9999,-9999,-1.409425,-9999,-9999,-9999
3,0.5,3.4165,0,3.4165,23.5823,-6.19765,0.3844725,-9999,10.6975,4.13333537453763,5.156375,-9999,-9999,-1.6189,-9999,-9999,-9999
3,1.5,3.116625,0,3.116625,24.8506,-6.191,0.43072,-9999,10.611225,3.60941161902387,5.805525,-9999,-9999,-1.5361,-9999,-9999,-9999
3,2.5,3.118425,0,3.118425,14.483,-9.9093,0.370595,-9999,10.617825,3.46502730594596,4.78555,-9999,-9999,-1.442325,-9999,-9999,-9999
3,3.5,3.1446,0,3.1446,14.041425,-8.320225,0.39936,-9999,10.443775,3.44606639811364,5.15845,-9999,-9999,-1.1903,-9999,-9999,-9999
3,4.5,3.045275,0,3.045275,9.5477,-11.6747,0.35373,-9999,10.2,3.43081166105248,5.0218,-9999,-9999,-1.449075,-9999,-9999,-9999
3,5.5,3.1853,0,3.1853,11.726375,-9.11315,0.38979,-9999,10.485975,3.29238125746588,5.241625,-9999,-9999,-1.0287225,-9999,-9999,-9999
3,6.5,2.4095,0,2.4095,10.197875,-6.575875,0.35851,-9999,9.986725,3.32043262006087,5.1502,-9999,-9999,21.3986,-9999,-9999,-9999
3,7.5,0.77458,0,0.77458,18.0314,1.03525,0.3765475,-9999,10.188925,3.71415871601168,5.419375,-9999,-9999,121.121275,-9999,-9999,-9999
3,8.5,-1.1156,0,-1.1156,37.7119,19.1313,0.41186,-9999,11.132,4.70803898155742,5.542,-9999,-9999,247.23875,-9999,-9999,-9999
3,9.5,-2.812,0,-2.812,82.761475,58.8875,0.435845,-9999,12.0475,5.34633363710354,5.80955,-9999,-9999,450.075725,-9999,-9999,-9999
3,10.5,-4.842125,0,-4.842125,125.0908,84.83745,0.43466,-9999,12.58,5.91145183910367,5.639,-9999,-9999,567.019325,-9999,-9999,-9999
3,11.5,-5.125025,0,-5.125025,150.7931,109.8734,0.427835,-9999,13.1925,6.69171009380814,5.985,-9999,-9999,698.723125,-9999,-9999,-9999
3,12.5,-5.208675,0,-5.208675,197.029825,133.7047,0.443725,-9999,13.6575,7.03496377216662,5.8224,-9999,-9999,782.096375,-9999,-9999,-9999
3,13.5,-4.99405,0,-4.99405,182.8967,127.571375,0.464535,-9999,14.4625,7.98088693062355,5.81535,-9999,-9999,744.0764,-9999,-9999,-9999
3,14.5,-4.02715,0,-4.02715,179.5757,114.33875,0.4287775,-9999,14.9325,8.23894937085625,5.684375,-9999,-9999,690.09165,-9999,-9999,-9999
3,15.5,-3.69805,0,-3.69805,203.98325,112.08235,0.434335,-9999,14.665,8.68634274916842,6.0402,-9999,-9999,699.18415,-9999,-9999,-9999
3,16.5,-3.05425,0,-3.05425,172.2772,85.14265,0.422745,-9999,15.081725,8.08426562696311,5.887375,-9999,-9999,513.632025,-9999,-9999,-9999
3,17.5,-1.5811,0,-1.5811,145.3728,65.1668,0.437065,-9999,14.4875,7.24776008420349,6.235875,-9999,-9999,370.349025,-9999,-9999,-9999
3,18.5,-0.7738125,0,-0.7738125,114.957125,33.908575,0.418175,-9999,14.5625,7.73621611868721,5.9173,-9999,-9999,258.891,-9999,-9999,-9999
3,19.5,0.674365,0,0.674365,74.7275,9.4043,0.4079,-9999,13.705,6.24164029915821,5.538675,-9999,-9999,157.9558,-9999,-9999,-9999
3,20.5,2.07675,0,2.07675,56.639925,-0.95314,0.400695,-9999,12.8075,5.7777526074218,5.454725,-9999,-9999,50.65605,-9999,-9999,-9999
3,21.5,3.25905,0,3.25905,38.2398,-4.3262,0.36777,-9999,11.945,5.08633086235613,5.3922,-9999,-9999,1.301525,-9999,-9999,-9999
3,22.5,3.50165,0,3.50165,27.0697,-5.99295,0.42586,-9999,11.1675,4.74115135187727,5.4868,-9999,-9999,-1.442375,-9999,-9999,-9999
3,23.5,3.31725,0,3.31725,35.731625,-5.01705,0.39193,-9999,10.9275,4.31640245611659,5.358,-9999,-9999,-1.53755,-9999,-9999,-9999
4,0.5,3.348275,0,3.348275,18.756675,-5.799275,0.4025,-9999,10.635,4.25794894700398,5.4835,-9999,-9999,-1.398675,-9999,-9999,-9999
4,1.5,3.10115,0,3.10115,15.9666,-7.8981,0.38283,-9999,10.58,4.52424014700289,5.429025,-9999,-9999,-1.207375,-9999,-9999,-9999
4,2.5,3.184,0,3.184,13.08595,-8.22965,0.35373,-9999,9.98,4.46899966037242,4.8576,-9999,-9999,-1.30665,-9999,-9999,-9999
4,3.5,3.1531,0,3.1531,15.8204,-8.901,0.3917525,-9999,9.92,4.62975580187496,5.2335,-9999,-9999,-1.214975,-9999,-9999,-9999
4,4.5,2.95935,0,2.95935,14.4719,-8.3165,0.351835,-9999,9.8,4.06132282384791,5.123075,-9999,-9999,-1.182525,-9999,-9999,-9999
4,5.5,3.077875,0,3.077875,14.364825,-8.25625,0.369475,-9999,9.5825,3.94663114487137,5.4663,-9999,-9999,-1.060175,-9999,-9999,-9999
4,6.5,3.01765,0,3.01765,14.818375,-7.13455,0.35133,-9999,9.06,3.77865645420475,5.141,-9999,-9999,2.740025,-9999,-9999,-9999
4,7.5,1.532125,0,1.532125,15.437,-3.5887,0.3795825,-9999,9.2925,3.86052714630727,4.944475,-9999,-9999,62.8833,-9999,-9999,-9999
4,8.5,0.15517,0,0.15517,28.1841,3.733,0.3805925,-9999,10.807975,4.44853137116634,5.44105,-9999,-9999,168.61305,-9999,-9999,-9999
4,9.5,-1.708325,0,-1.708325,60.5524,26.9322,0.43705,-9999,11.535475,5.28392936432803,6.4333,-9999,-9999,341.625475,-9999,-9999,-9999
4,10.5,-2.9878,0,-2.9878,92.11715,51.806525,0.4465,-9999,12.30925,5.64234641886609,6.494,-9999,-9999,455.2379,-9999,-9999,-9999
4,11.5,-3.2191,0,-3.2191,117.278075,75.66855,0.45431,-9999,12.6475,6.25297068686994,6.4049,-9999,-9999,599.8614,-9999,-9999,-9999
4,12.5,-3.95285,0,-3.95285,144.486975,90.6422,0.4640075,-9999,13.3825,7.00216159024084,6.482125,-9999,-9999,674.705325,-9999,-9999,-9999
4,13.5,-4.1932,0,-4.1932,163.904,104.0618,0.45475,-9999,14.2125,7.29691483818192,6.2526,-9999,-9999,702.422375,-9999,-9999,-9999
4,14.5,-3.8002,0,-3.8002,183.6052,105.8155,0.43498,-9999,14.42765,7.69428084782488,5.88,-9999,-9999,720.7157,-9999,-9999,-9999
4,15.5,-2.9923,0,-2.9923,148.206475,88.380125,0.4677425,-9999,14.472075,7.72401502656471,5.9915,-9999,-9999,589.399375,-9999,-9999,-9999
4,16.5,-1.5981,0,-1.5981,127.710825,63.2154,0.4344175,-9999,14.605,7.26757129325316,5.69675,-9999,-9999,423.704325,-9999,-9999,-9999
4,17.5,-0.8127975,0,-0.8127975,108.5615,38.0016,0.42729,-9999,14.705,7.35542091527696,6.0522,-9999,-9999,301.2313,-9999,-9999,-9999
4,18.5,0.44922,0,0.44922,86.847825,22.852325,0.42613,-9999,13.865,6.99172101008358,6.2808,-9999,-9999,217.28415,-9999,-9999,-9999
4,19.5,1.4077,0,1.4077,61.558875,3.7361,0.39918,-9999,12.915,6.53758096162464,6.024,-9999,-9999,98.42855,-9999,-9999,-9999
4,20.5,2.4536,0,2.4536,47.54195,-2.80785,0.402665,-9999,12.025,5.50196993937129,5.54055,-9999,-9999,15.247675,-9999,-9999,-9999
4,21.5,3.0665,0,3.0665,26.083625,-4.190425,0.39408,-9999,11.725,5.00323589719545,5.768975,-9999,-9999,-1.54885,-9999,-9999,-9999
4,22.5,3.1841,0,3.1841,29.8796,-5.71875,0.341545,-9999,11.515,4.63519753942163,5.0388,-9999,-9999,-1.825975,-9999,-9999,-9999
4,23.5,3.1951,0,3.1951,27.1347,-6.5635,0.40309,-9999,11.2515,4.47966764309823,5.53425,-9999,-9999,-1.478275,-9999,-9999,-9999
5,0.5,2.78555,0,2.78555,9.648675,-7.4428,0.40774,-9999,9.229475,3.68997961104116,6.0148,-9999,-9999,-1.502375,-9999,-9999,-9999
5,1.5,2.7043,0,2.7043,13.0537,-9.7671,0.40909,-9999,9.448025,3.62574240599592,5.6752,-9999,-9999,-1.312425,-9999,-9999,-9999
5,2.5,2.88525,0,2.88525,10.92095,-9.218825,0.386855,-9999,9.700175,3.6049130923756,5.49155,-9999,-9999,-1.2023,-9999,-9999,-9999
5,3.5,2.895775,0,2.895775,8.26155,-9.232125,0.3504475,-9999,9.615,3.63303724318494,5.032025,-9999,-9999,-1.225,-9999,-9999,-9999
5,4.5,2.9027,0,2.9027,9.48975,-9.53035,0.357585,-9999,9.08,3.53240519153175,5.15065,-9999,-9999,-1.185925,-9999,-9999,-9999
5,5.5,2.76685,0,2.76685,9.76665,-5.348125,0.36825,-9999,8.4975,3.21010157898965,5.293,-9999,-9999,-1.265725,-9999,-9999,-9999
5,6.5,2.66885,0,2.66885,6.772825,-6.39225,0.34031,-9999,8.633325,3.19757326178707,4.898875,-9999,-9999,-0.81321,-9999,-9999,-9999
5,7.5,2.03645,0,2.03645,6.746925,-4.011475,0.350965,-9999,8.345,3.029375135251,5.199875,-9999,-9999,25.9107,-9999,-9999,-9999
5,8.5,0.83864,0,0.83864,13.018675,0.499208,0.35164,-9999,8.91,3.24483940962441,5.20695,-9999,-9999,126.549575,-9999,-9999,-9999
5,9.5,-0.72757,0,-0.72757,28.0538,14.9937,0.3716,-9999,9.76415,3.97162680948554,5.2651,-9999,-9999,251.9166,-9999,-9999,-9999
5,10.5,-1.90385,0,-1.90385,56.437,46.2548,0.39988,-9999,10.5715,4.71334098736587,5.5323,-9999,-9999,420.345475,-9999,-9999,-9999
5,11.5,-2.9498,0,-2.9498,93.94315,85.19615,0.44157,-9999,11.438,5.33697874192401,6.2605,-9999,-9999,558.0182,-9999,-9999,-9999
5,12.5,-3.2719,0,-3.2719,97.6718,77.0228,0.44662,-9999,12.10615,5.77351503433644,6.25105,-9999,-9999,509.693525,-9999,-9999,-9999
5,13.5,-3.8471,0,-3.8471,116.647575,83.7483,0.4630125,-9999,12.546025,6.34751185551718,6.72565,-9999,-9999,526.3527,-9999,-9999,-9999
5,14.5,-3.714475,0,-3.714475,123.1786,89.5354,0.4504725,-9999,12.462,6.18550131792916,6.491525,-9999,-9999,518.79865,-9999,-9999,-9999
5,15.5,-3.2631,0,-3.2631,111.268325,82.758175,0.46006,-9999,12.3675,6.39194695039013,6.262175,-9999,-9999,512.403175,-9999,-9999,-9999
5,16.5,-2.4637,0,-2.4637,95.544625,66.3122,0.4164925,-9999,12.3525,6.05497101453663,5.8969,-9999,-9999,448.97635,-9999,-9999,-9999
5,17.5,-0.831545,0,-0.831545,69.6849,44.0754,0.3749,-9999,11.765225,5.4959544380534,5.6194,-9999,-9999,313.6117,-9999,-9999,-9999
5,18.5,0.50365,0,0.50365,44.33495,13.86865,0.35979,-9999,11.21925,4.94702710258979,5.2504,-9999,-9999,159.5969,-9999,-9999,-9999
5,19.5,1.54595,0,1.54595,23.136525,0.125118,0.3547025,-9999,10.51,4.09910455616788,4.7874,-9999,-9999,43.511925,-9999,-9999,-9999
5,20.5,2.4704,0,2.4704,12.36505,-2.4633,0.33725,-9999,9.923,4.21725886724322,4.613725,-9999,-9999,-0.3306075,-9999,-9999,-9999
5,21.5,2.61745,0,2.61745,11.64965,-4.62825,0.33953,-9999,9.7659,3.52378393161522,5.0013,-9999,-9999,-1.35615,-9999,-9999,-9999
5,22.5,2.81965,0,2.81965,10.55735,-4.0833,0.38194,-9999,9.579175,3.38891561577558,5.56965,-9999,-9999,-1.411675,-9999,-9999,-9999
5,23.5,2.7694,0,2.7694,10.14805,-4.1857,0.3553075,-9999,9.3075,3.76558332837357,5.218825,-9999,-9999,-1.286075,-9999,-9999,-9999
6,0.5,2.5994,0,2.5994,8.3911,-10.3906,0.37413,-9999,10.487475,4.07355442204621,5.1321,-9999,-9999,-1.542825,-9999,-9999,-9999
6,1.5,2.58715,0,2.58715,8.12015,-11.6705,0.39709,-9999,10.43275,4.16493336809904,5.5667,-9999,-9999,-1.5287,-9999,-9999,-9999
6,2.5,2.492725,0,2.492725,8.106,-13.658,0.351275,-9999,10.2875,3.81742920842849,4.66115,-9999,-9999,-1.314625,-9999,-9999,-9999
6,3.5,2.50785,0,2.50785,6.9249,-13.1983,0.34048,-9999,10.2925,3.75757218332392,5.0234,-9999,-9999,-1.436175,-9999,-9999,-9999
6,4.5,2.44895,0,2.44895,8.0869,-15.198675,0.34008,-9999,10.246225,3.31789303053635,5.1718,-9999,-9999,-1.55605,-9999,-9999,-9999
6,5.5,2.5006,0,2.5006,10.79035,-16.822975,0.38111,-9999,10.302725,3.46862746197174,5.5282,-9999,-9999,-1.261725,-9999,-9999,-9999
6,6.5,2.4643,0,2.4643,9.2457,-13.5885,0.37124,-9999,10.035,3.53544288947084,5.31425,-9999,-9999,-1.0237025,-9999,-9999,-9999
6,7.5,2.0707,0,2.0707,8.140325,-9.110175,0.40472,-9999,9.878725,3.65198736744489,5.4161,-9999,-9999,2.573375,-9999,-9999,-9999
6,8.5,1.1639,0,1.1639,12.6579,-3.8581,0.430385,-9999,9.8725,3.97535441789086,6.2461,-9999,-9999,59.950325,-9999,-9999,-9999
6,9.5,-0.5191075,0,-0.5191075,20.61945,0.4140575,0.3969025,-9999,10.475,4.56377298024281,5.78725,-9999,-9999,180.37655,-9999,-9999,-9999
6,10.5,-1.728125,0,-1.728125,45.725725,23.595325,0.38028,-9999,11.275975,5.38065584338558,5.4624,-9999,-9999,326.5278,-9999,-9999,-9999
6,11.5,-2.5522,0,-2.5522,66.11655,47.961875,0.42309,-9999,12.05,5.85642016510625,6.52625,-9999,-9999,424.36645,-9999,-9999,-9999
6,12.5,-2.755875,0,-2.755875,96.4004,58.00575,0.4504,-9999,12.645,6.91063937198339,6.5183,-9999,-9999,513.98375,-9999,-9999,-9999
6,13.5,-3.2838,0,-3.2838,121.51435,67.010425,0.453065,-9999,13.437,7.58657220357247,6.5485,-9999,-9999,527.411625,-9999,-9999,-9999
6,14.5,-3.00325,0,-3.00325,115.9345,56.7751,0.48187,-9999,13.8525,7.19233368469099,6.894,-9999,-9999,514.63455,-9999,-9999,-9999
6,15.5,-2.435,0,-2.435,104.1822,57.2078,0.470835,-9999,13.9925,7.56998425980669,6.742075,-9999,-9999,469.727025,-9999,-9999,-9999
6,16.5,-1.55485,0,-1.55485,91.37185,32.3358,0.463585,-9999,14.2975,7.56297038966741,6.277025,-9999,-9999,365.504525,-9999,-9999,-9999
6,17.5,-0.523155,0,-0.523155,63.8463,12.882225,0.4872575,-9999,13.55,6.79585542561366,6.5472,-9999,-9999,222.75535,-9999,-9999,-9999
6,18.5,1.0145,0,1.0145,49.158175,-4.325,0.4331575,-9999,12.7075,6.46602816984848,6.106725,-9999,-9999,68.336375,-9999,-9999,-9999
6,19.5,2.113275,0,2.113275,24.4686,-7.9156,0.4259025,-9999,11.9175,5.74637492708493,6.184325,-9999,-9999,8.043325,-9999,-9999,-9999
6,20.5,2.1877,0,2.1877,17.5195,-11.0489,0.40907,-9999,11.345,4.88437316200026,5.8829,-9999,-9999,-1.46935,-9999,-9999,-9999
6,21.5,2.41515,0,2.41515,12.4767,-11.4023,0.4086,-9999,11.145,4.54811038820415,5.4418,-9999,-9999,-1.852925,-9999,-9999,-9999
6,22.5,2.5335,0,2.5335,13.46005,-12.24815,0.3740925,-9999,10.771925,4.36180776569892,5.28905,-9999,-9999,-1.50615,-9999,-9999,-9999
6,23.5,2.37565,0,2.37565,13.2694,-11.60405,0.36873,-9999,10.64,4.37041611352853,5.2052,-9999,-9999,-1.3686,-9999,-9999,-9999
7,0.5,1.983775,0,1.983775,6.993,-15.2665,0.411175,-9999,8.765,3.15125494574948,5.88215,-9999,-9999,-1.218425,-9999,-9999,-9999
7,1.5,2.0505,0,2.0505,6.1434,-11.1805,0.420295,-9999,8.3525,2.903368873035,5.8277,-9999,-9999,-1.376575,-9999,-9999,-9999
7,2.5,2.0081,0,2.0081,4.06975,-12.75945,0.41387,-9999,8.3875,3.04788522867076,5.9009,-9999,-9999,-1.3186,-9999,-9999,-9999
7,3.5,1.9456,0,1.9456,3.336225,-12.548425,0.4138975,-9999,8.5425,2.97145849149338,5.535725,-9999,-9999,-1.362275,-9999,-9999,-9999
7,4.5,1.9509,0,1.9509,4.36265,-18.280075,0.3898325,-9999,8.32,2.95132659868222,5.232675,-9999,-9999,-1.4182,-9999,-9999,-9999
7,5.5,1.9347,0,1.9347,4.0919,-20.26815,0.3999075,-9999,8.1325,3.05281106380472,5.47585,-9999,-9999,-1.376675,-9999,-9999,-9999
7,6.5,1.90265,0,1.90265,4.2642,-18.557225,0.40964,-9999,8.425,3.02690472892089,5.7952,-9999,-9999,-1.3165,-9999,-9999,-9999
7,7.5,1.9519,0,1.9519,4.3421,-16.5964,0.403315,-9999,8.6725,2.9915225726263,5.78225,-9999,-9999,-0.88927,-9999,-9999,-9999
7,8.5,1.699875,0,1.699875,4.9808,-16.8388,0.39959,-9999,8.02525,3.12505767486359,5.31545,-9999,-9999,18.421425,-9999,-9999,-9999
7,9.5,0.5766,0,0.5766,8.5272,-4.6405,0.425765,-9999,8.43,3.2550355545853,5.690675,-9999,-9999,91.662225,-9999,-9999,-9999
7,10.5,-0.2242625,0,-0.2242625,13.4865,7.8409,0.40933,-9999,9.38,3.37593652344317,5.708325,-9999,-9999,191.674275,-9999,-9999,-9999
7,11.5,-0.93856,0,-0.93856,29.52975,27.4347,0.4229,-9999,9.7475,4.16757688242399,5.7854,-9999,-9999,279.784525,-9999,-9999,-9999
7,12.5,-1.103725,0,-1.103725,41.1624,35.399775,0.43168,-9999,9.85,4.28990997853679,6.0232,-9999,-9999,335.755725,-9999,-9999,-9999
7,13.5,-1.83325,0,-1.83325,53.1456,41.3234,0.44958,-9999,10.535,4.45872100555478,6.1181,-9999,-9999,374.668075,-9999,-9999,-9999
7,14.5,-1.5808,0,-1.5808,55.818675,41.4802,0.43539,-9999,10.7925,4.60861206568043,6.1246,-9999,-9999,387.687575,-9999,-9999,-9999
7,15.5,-1.3163,0,-1.3163,46.4694,35.436,0.4322775,-9999,10.6775,4.79921372726851,6.1391,-9999,-9999,341.768775,-9999,-9999,-9999
7,16.5,-0.41561,0,-0.41561,44.2972,17.913175,0.4454325,-9999,10.8025,4.56711712616189,5.932225,-9999,-9999,228.327425,-9999,-9999,-9999
7,17.5,0.59204,0,0.59204,20.50295,2.739525,0.41806,-9999,10.53,4.49173353901338,5.5684,-9999,-9999,111.924175,-9999,-9999,-9999
7,18.5,1.4348,0,1.4348,15.00885,-10.478975,0.400855,-9999,9.67,3.92131743079986,5.500725,-9999,-9999,22.91965,-9999,-9999,-9999
7,19.5,1.77305,0,1.77305,12.301725,-17.472475,0.387175,-9999,9.0525,3.28886471225355,5.5965,-9999,-9999,-1.01025,-9999,-9999,-9999
7,20.5,1.933425,0,1.933425,7.94065,-12.990525,0.40919,-9999,8.2775,3.14044482648352,5.836475,-9999,-9999,-1.0774,-9999,-9999,-9999
7,21.5,1.9382,0,1.9382,8.840225,-13.2376,0.41872,-9999,8.1675,3.04431570545472,6.0788,-9999,-9999,-1.058775,-9999,-9999,-9999
7,22.5,1.92435,0,1.92435,7.0987,-14.46065,0.42423,-9999,8.055,3.01799941185448,6.1218,-9999,-9999,-1.097425,-9999,-9999,-9999
7,23.5,1.877725,0,1.877725,6.782475,-11.9567,0.41669,-9999,8.105,2.96219919849133,5.914075,-9999,-9999,-1.304025,-9999,-9999,-9999
8,0.5,1.61545,0,1.61545,4.5877,-11.21005,0.3635175,-9999,5.923,2.41510704290667,5.4331,-9999,-9999,-1.015925,-9999,-9999,-9999
8,1.5,1.559425,0,1.559425,4.1969,-9.9344,0.40323,-9999,5.762,2.30429939721126,5.73745,-9999,-9999,-1.123,-9999,-9999,-9999
