"","BR-Npw","BR-Sa1","BR-Sa3","CA-ARB","CA-ARF","CA-Ca1","CA-Ca2","CA-Cbo","CA-DBB","CA-Gro","CA-Let","CA-LP1","CA-MA1","CA-Na1","CA-NS1","CA-NS2","CA-NS3","CA-NS4","CA-NS5","CA-NS6","CA-NS7","CA-Oas","CA-Obs","CA-Ojp","CA-Qc2","CA-Qcu","CA-Qfo","CA-SCC","CA-SF1","CA-SF2","CA-SF3","CA-SJ1","CA-SJ2","CA-SJ3","CA-TP1","CA-TP2","CA-TP3","CA-TP4","CA-TPD","CA-WP1","MX-EMg","MX-Lpa","US-A32","US-A74","US-ADR","US-ALQ","US-AR1","US-AR2","US-ARM","US-Atq","US-Aud","US-Bar","US-Bi1","US-Bi2","US-Bkg","US-Blk","US-Blo","US-Bn1","US-Bn2","US-Bn3","US-Bo1","US-Bo2","US-Br1","US-Br3","US-BRG","US-Brw","US-BZB","US-BZF","US-BZS","US-CaV","US-Ced","US-CF1","US-CF2","US-CF3","US-CF4","US-ChR","US-CMW","US-Cop","US-CPk","US-CRT","US-CS2","US-Ctn","US-DFC","US-Dia","US-Dix","US-Dk1","US-Dk2","US-Elm","US-EML","US-Esm","US-Fcr","US-Fmf","US-FPe","US-FR2","US-FR3","US-Fuf","US-Fwf","US-GLE","US-GMF","US-Goo","US-Ha1","US-Ha2","US-HBK","US-Hn2","US-Ho2","US-Ho3","US-IB1","US-IB2","US-ICh","US-ICs","US-Ivo","US-Jo1","US-Jo2","US-KFS","US-KLS","US-Kon","US-KS2","US-KS4","US-KUT","US-LS1","US-LS2","US-Me2","US-Me3","US-Me4","US-Me5","US-Me6","US-MMS","US-MOz","US-Mpj","US-MRf","US-MtB","US-Myb","US-NC1","US-NC2","US-NC3","US-NC4","US-Ne1","US-Ne2","US-Ne3","US-NR1","US-Oho","US-ONA","US-PHM","US-Pon","US-Prr","US-RC1","US-RC2","US-RC3","US-RC4","US-RC5","US-Rls","US-Rms","US-Ro1","US-Ro2","US-Ro3","US-Ro4","US-Ro5","US-Ro6","US-Rpf","US-Rwe","US-Rwf","US-Rws","US-SCd","US-SCg","US-SCs","US-SCw","US-SdH","US-Seg","US-Ses","US-SFP","US-Shd","US-Skr","US-Slt","US-Snd","US-Sne","US-Snf","US-SO2","US-SO3","US-SO4","US-SP1","US-SP2","US-SP3","US-SRC","US-SRG","US-SRM","US-Srr","US-SRS","US-Sta","US-StJ","US-Syv","US-Ton","US-Tw1","US-Tw3","US-Tw4","US-Tw5","US-Twt","US-Uaf","US-UMB","US-UMd","US-Var","US-Vcm","US-Vcp","US-Vcs","US-WBW","US-WCr","US-Wdn","US-Whs","US-Wjs","US-Wkg","US-Wlr","US-WPT","US-Wrc","US-xAB","US-xAE","US-xBL","US-xBN","US-xBR","US-xCL","US-xCP","US-xDC","US-xDJ","US-xDL","US-xDS","US-xGR","US-xHA","US-xJE","US-xJR","US-xKA","US-xKZ","US-xMB","US-xML","US-xNG","US-xRM","US-xRN","US-xSE","US-xSJ","US-xSP","US-xSR","US-xST","US-xTA","US-xTE","US-xTL","US-xTR","US-xUK","US-xUN","US-xWD","US-xWR","US-xYE"
"BR-Npw",0,38.4650000000001,40.385,50.3210875,66.995242,30.5954050000001,50.66027,112.327293494,39.40648993,90.1300000000002,29.1448,54.897243,31.3260335,104.88895,97.586,88.9584999999999,69.3170000000001,33.1365000000001,54.8185,60.722,43.9195000000001,107.101,66.3865,87.2775000000001,85.4391549999999,33.2765,90.7780000000001,40.0138899999999,61.2545000000001,47.3200000000001,82.2700000000002,51.8131010232499,27.458585,48.2999363,32.871,50.655,94.6050000000001,124.5875,120.9935,28.52,23.6117532405,53.3835000000001,46.298075,40.8262,33.088343652,35.719388261,52.3015000000001,47.2160000000001,43.833199,51.747,24.5845,51.1226318174999,34.588762,31.6880335,46.0545,116.7575,28.8935,39.158,52.3690000000001,43.638,41.5010000000001,30.6745000000001,30.673,31.8405,29.51779345,51.9445,47.4065485,46.6304765,37.1259999999999,32.581,99.7719999999999,30.773960455,27.507939835,29.9387630900001,29.40331241,39.6960000000001,40.4771166,27.7145,229.09725,41.20808,119.28836085,32.925,42.74052475,54.8890000000001,95.6235,26.7125,63.6805000000001,26.7655,41.4209040465,29.923,34.806300397,95.7689999999999,33.726,46.685,83.8785000000001,100.0815,45.4315000000001,396.47402375,148.998,29.8445,124.36525,116.59485,96.4959784999999,36.5171856557921,85.6914999999999,94.6395,29.71,37.62,47.5305,49.9276656439999,46.4059188535,30.16886325,42.4995644999999,41.6830567125,34.792956115,68.535094408,28.457,33.2839224641385,39.2775,34.8436258,32.80357685,103.328015,36.3005,43.0730000000002,44.0935,41.4971833945001,97.9663285,73.0676755,133.15524871,57.095,126.61129,60.46315,28.933645852,59.7952413559999,24.6231655,110.384916,34.715,32.6605000000001,34.9955000000001,198.229,111.911868176,20.5106745,33.9921325605,41.9,34.905469,27.9359011845655,40.1415574127104,30.6452608582541,28.8385431043606,41.4115895360751,41.3453562545,47.8105579365,29.2642069035,29.6964565,28.50813174,24.45485875,28.6363844999999,31.179073,49.413785031,45.770941425,58.9691142555001,42.6121257725,32.21,26.095,26.445,73.495,53.985,29.758813022,30.3358038105,30.8175,39.465,93.5464999999999,89.5060000000001,55.8035,52.450864,48.339705,38.2505,35.9005000000001,32.2365,87.6135000000001,26.608,40.858,36.6145,39.86085,52.9576931500001,51.376065,52.889229,38.3970000000001,33.2199636665,153.64540225,34.3035,50.5873665,53.0561555,49.467306,41.8551185000001,46.143044,39.689093848,104.77353,121.054565,31.542102,171.096707525,85.0323709249999,124.84119538,50.6090000000001,149.95541115,25.428,30.43462845,99.3889912000001,26.23020205,39.12,47.17162,45.7035,22.7799072005417,42.2803651620353,25.8234974013984,29.3850072539336,55.8805400800937,78.5982300877593,25.9466295071388,47.7648994250771,36.6960165035205,57.6196068426646,22.4511922398298,48.0637812267541,114.376300648462,53.4364316370393,27.4821257183361,31.1348527605589,51.1277772482791,26.6196938108884,182.612119127006,30.985164807,122.894584468902,59.524841758522,83.4215546828154,25.0695571681291,27.8381418876901,30.3158213198329,76.5722932298295,60.630598648645,47.8775912869999,44.6781699077332,92.3626443376302,95.0714722815219,104.876393337065,40.0441416060157,56.0437083885,71.1154853199545
"BR-Sa1",38.4650000000001,0,20.4315,42.140988,45.8462750000001,37.625345,84.03784,75.164971737,74.00258159,50.7605000000001,40.29465,32.651668,49.8087444166666,66.6247500000001,59.4640000000001,50.2995000000001,36.161,31.5045,33.8705,37.632,30.792,70.9575,38.0245,47.6935,50.8600750000001,38.9590000000001,50.7385000000001,36.203945,35.8645,31.8615,42.7385,83.4406018157502,52.0386900000001,34.11344965,36.5025,41.0820000000001,59.1805,82.7549999999999,76.6295000000001,38.452,26.1943362355,42.8325000000001,33.402025,31.19325,44.9413996855,62.5271448220001,44.5175,38.806,36.004376,56.709,37.9140000000001,30.57905411,59.229854,47.674511,39.6295,76.8365000000001,29.975,38.8805,43.5255,42.866,37.3200000000001,36.7160000000001,43.452,44.0235,57.3088588,60.5599999999999,80.084477,75.910109,70.035325,48.9655000000001,54.2815000000001,35.01474993,41.838760915,41.57179331,44.745164395,33.9545,39.14660635,46.6945000000001,153.11325,50.739975,74.2957074805556,38.8045000000001,30.97173915,55.6180000000001,52.2785000000001,53.8130000000001,38.6485,38.7875000000001,68.0175703975001,38.7185,60.9279157449999,60.9910000000002,35.0785,28.5725,42.6045000000001,71.936,43.0985000000001,299.97419825,96.5649999999999,48.2520000000001,84.88345,77.8311000000001,64.7355370000001,66.3515234429774,44.2235000000001,65.5150000000001,48.2910000000001,39.2085,77.3224999999999,72.2706577190001,62.6795448835,39.2394269,36.4864835,38.9256174435,40.995919551,56.909081853,30.48,33.169813023798,56.0625000000001,62.790727,37.10341195,66.1119000000001,40.5070000000001,39.3075,38.9325,42.705790378,71.6023195,42.2624895000001,95.48441519,37.8350000000001,84.8267200000001,67.2792830000001,35.623703241,31.8922033025001,38.3629214999999,71.2274855000001,33.8095,32.9410000000001,34.5505,129.8455,79.4362724285,43.2037905,38.0816321239999,44.9650000000001,52.9515225,36.3036827713478,31.7334527038646,39.6318753300033,53.9282032797272,69.8257748683758,38.771280396,36.932926276,49.9772349105,51.5269815,48.22738325,37.810432,46.3403005,53.5189949999999,55.5140889705,43.8203417495,45.92838826,42.2705319395,41.231,41.6075000000001,27.5755,42.5815000000001,34.2720000000001,44.162098465,38.7319581215,37.5155000000001,33.5385,49.317,48.465,68.7530000000001,64.8183475,59.1863095,25.271,29.6995,27.3705000000001,46.038,46.0805000000001,34.5240000000001,33.8365,40.8951,37.477884,58.9797725,33.6940495,36.892,32.840344244,106.79612135,26.118,56.5949519999999,63.9997345,58.0351010000001,47.1351600000001,61.1959060000001,59.2393722955001,65.92768,83.4085100000001,61.603283,100.50287902,46.028068335,79.906840535,36.6230000000001,102.2994475,37.211,36.3640978,56.563065975,42.1177629,37.3595000000001,54.136825,38.697,42.0348527964458,31.0060004864244,40.4553949601765,48.0810807448235,34.0924005233393,41.0896177913568,45.0796489743432,45.2801825396353,37.9734755369767,37.9394145111491,48.7603537652456,36.7484757403216,74.4632991447838,29.9444710478033,44.5529001372013,36.9019031275795,43.409148699315,41.8527209296062,107.478100002173,37.751937312,71.8023396634205,42.4585155439844,47.211628423009,33.1211391750186,28.5083875847496,34.1106417986034,43.6050563358065,37.6297996671646,43.2493565349999,69.3168257597123,54.304733494286,62.2232286641646,70.2726586542937,40.3940208144698,39.76092952,41.6400209203834
"BR-Sa3",40.385,20.4315,0,60.5434885,61.613974,43.486635,86.9295600000001,88.7955905005001,76.3381555050001,64.3299999999999,52.2402,43.932326,56.2519875,78.9947000000001,75.0214999999999,65,48.1965,38.7760000000001,45.8425,55.6395,37.8425000000001,85.968,46.029,59.5349999999999,65.2706349999999,52.6355000000001,65.7455000000002,48.825325,42.8205,36.1550000000001,57.1835000000001,84.37984137825,57.3969650000001,38.3596848,44.4925,44.1865,70.256,96.1854999999998,86.1135,39.14,31.11086422,46.443,39.7923750000001,38.524,55.9777445105,69.2056424545001,63.004,57.631,52.5753655,74.208,39.3275000000001,35.4786337769999,63.4651025,55.0651705,58.2455,86.0325000000001,30.8675,47.835,53.8175,55.8080000000001,54.5975,47.8815000000001,52.9060000000001,53.2735000000001,60.99127305,77.7750000000001,81.5941174999999,80.5342545,70.9138599999999,58.587,66.8535,46.7368274700001,50.12886061,52.2635709950001,55.194852525,41.7285,37.3707896500001,52.4925000000001,163.409,65.8185,85.9047175472222,51.4220000000001,39.1762254,70.0979999999999,62.991,58.166,49.2960000000001,46.7455000000001,73.4578111855,40.355,65.235155038,60.8745,46.778,35.635,50.4549999999999,63.9240000000001,58.4875000000001,306.69530875,110.887,57.084,97.1198,92.0954500000001,77.5492710000001,71.4244364462828,54.5275000000001,77.3879999999999,57.5300000000001,52.505,80.9715,82.9989345129999,73.7932916225,43.4454788,43.3415855,55.7943352175,54.852542395,76.401732984,32.548,38.2818079008741,67.725,63.1612635000001,37.3787971,76.6592900000001,41.4350000000001,41.0125000000001,41.223,41.2662507865,84.6208810000002,52.7072095,109.7110447,47.95,100.89786,81.0923584999999,35.980609329,37.8433184295,39.2894715,79.8647235,46.8545000000001,43.798,46.883,141.0335,91.0542763065,46.126977,51.0947778810001,54.8850000000001,61.46865,47.5342024813897,46.0211059110305,45.8158646007972,59.4474125723385,75.9074286518609,53.6969907475,53.2366914495,56.9738994655001,59.0047455,55.25214271,45.41704225,55.4531350000001,61.0010880000001,72.8563304804999,62.015391776,62.9575295505001,58.3710677875,52.7750000000001,50.71,32.54,50.1250000000001,50.0585,52.045285541,45.2338045555,46.0555,45.4400000000001,63.011,57.844,79.9750000000001,77.2865175,70.3207509999999,27.8045,39.391,28.955,59.946,42.019,28.6895,44.7995,53.5809999999999,56.42796275,70.247515,47.0031249999999,49.6345000000001,41.3363703515001,118.3629688,32.021,65.7155160000001,75.1977709999999,68.094685,56.346137,71.2358795,69.157293957,79.25016,95.7156949999999,64.5161265,117.083849925,52.4617161050001,91.4463690100001,50.4955,115.8896976,43.9595000000001,44.2897448999999,66.29095916,48.7678245,52.51,72.5498950000001,42.1775000000001,45.9429154612749,43.5322555901478,42.2662170003283,53.3044032290852,40.3226285454486,46.1178803131557,51.7952286566883,63.9561320201634,46.920446250629,45.5583704389451,50.0348302428738,50.3515312081636,85.5796862422757,32.4669919871527,46.410149992655,48.7196160091007,61.5132978360322,47.8336243826345,123.605083260676,49.921731056,83.0483973314169,55.1562673144243,55.9975034480917,34.6073733574311,29.7426423445083,36.2529049722971,53.9666720973201,50.5410380792751,36.31948554,76.7288981509091,64.4335655707139,76.1245381556922,82.2340040109618,57.7479234182254,42.397096033,52.6110949599756
"CA-ARB",50.3210875,42.140988,60.5434885,0,25.3225305,35.828942,100.7463905,85.4207898505,81.492720295,48.15167,29.5036325,32.435617,44.49138075,73.0199139999999,51.4936015,48.4759055,38.387728,33.6169970000001,28.2935685,21.7579615,32.1797775,59.1628039999999,47.239685,51.363757,46.3072785,22.911578,50.8952914999999,24.314995,48.2007395,45.774829,44.517092,79.84282504325,47.765647,43.86710715,39.040867,57.6864935,74.8984474999999,103.1226215,106.1220055,46.649113,44.0827366515,48.1963349999999,40.5473735,39.5096065,37.784916139,63.412741491,23.001605,20.2185795,25.999603,29.4245645,51.1580354999999,47.675851742,53.1861829999999,39.4185845,21.6588745,90.4317005,52.061456,33.9219865,44.7019445,44.778702,26.9833889999999,32.9788575,37.0683815,37.569553,61.4521619,35.4137965,87.2422814999999,82.747543,77.85734,41.48993,61.989079,30.54975632,40.476230165,34.236776265,37.55962471,39.2469775,64.90745515,45.5082800000001,207.5285165,32.5460835,90.6788421,29.684957,35.01925905,32.2966895,68.6088235,57.1692805,49.45351,43.7458995,64.856136758,55.3685955,57.4175123599999,94.395896,27.553787,43.73583,57.136905,113.939382,25.9891735,389.89199475,111.00378,46.0551145,98.6007089999998,86.7586145000001,54.527429,73.9415587095775,54.413217,56.2657725,42.179292,37.4619155,78.8390535000001,71.1001142605,46.730981925,41.2558089,37.908665,29.538499634,33.4775255650001,26.0860658575,40.992931,42.1985507402015,45.357867,67.1705850500001,54.4532291,67.4823244999999,48.9013965,54.8777404999999,45.5728895,56.300799993,84.6207174999999,50.4451575000001,92.9218026950001,41.214322,84.958638,47.225158,51.63681993,49.1823999575001,53.5777325,77.9554359999999,28.622207,32.27417,30.5436155,184.1086815,91.1589327725001,51.4523515,33.7033799845,34.7716745,46.3492104999999,33.7386973617658,25.6190380266712,37.3503252083965,54.5514761772747,73.6086292872915,28.5500362635,23.2900662755,46.5991135340001,46.8315694999999,41.04150427,38.51311975,39.216888,46.8672885,30.8636945985,21.2441392875,30.945442092,30.44493488,29.9452545,41.7926275,36.2698245,53.9967229999999,26.7089878333333,36.575584185,35.2428439015,28.7359245,30.724032,55.7792964999999,61.805642,45.8420159999999,36.121962,36.674393,46.667512,35.0993375,52.959281,45.4727054999999,62.3907705000001,61.9624505000001,36.0130784999999,34.0348475,23.7685034,38.799625,33.242927,27.967504,36.9935489635,132.10803665,36.963179,39.8622390000001,44.9986170000001,36.603256,39.499901,41.239928,61.8303844305,68.6688999999999,86.3455585000001,67.3523615,156.31687275,61.38171256,86.4483831549999,38.5840365,132.3365238,40.835136,37.84195795,65.553704,41.12646305,29.2082345,36.2544455,53.1964534999999,47.3594030167412,34.0577523230697,48.71147907357,51.9887555346652,48.4615987787163,63.0020959905742,43.4287750160773,20.0382969160597,31.1693822291685,47.4772122421232,55.2718172866212,30.036429147914,89.0834800646962,49.7966673398029,49.9642079191384,32.3049890838011,24.5009466169485,43.4028783534718,163.24245398147,28.8360847305,96.604926177312,38.1157960614358,54.8873370337178,41.8066388596376,46.9907334837269,47.5981185217413,48.9901819361094,38.4255613010397,82.1122951415,60.5485106155229,63.8311012632086,56.8671649416429,79.6572194567729,22.0220165586208,62.5502849415001,48.2189627139765
"CA-ARF",66.995242,45.8462750000001,61.613974,25.3225305,0,59.010456,147.693254,59.4630853915,123.391943295,34.7940439999999,49.0073319999999,31.438061,67.4692607499999,51.4782294999999,34.5398365,33.9795395,33.523758,42.9606785,30.3529295,21.4227645,37.4174735,38.05522,39.2119000000001,41.450011,32.14371,47.3107109999999,37.5427985000001,39.1758315,41.137499,45.9372254999999,33.4917135,110.12650697375,77.0416770000001,41.7194811500001,47.4453419999999,48.267281,49.8952505,67.0412765000001,74.7883245,63.4182575000001,60.3494910325,43.51145,40.3642305,44.6825035,66.427488604,100.0012483595,33.753813,34.8504545,42.849832,45.0188085000001,61.6368505,49.330265423,84.1208259999999,66.4395235,39.311647,64.9687670000001,61.257149,41.8986625,47.06587,51.171859,41.2655780000001,47.1014445,64.5932965,64.965108,94.7418884,56.750774,123.740656,125.060797,110.75708,65.6370805,47.9604805,44.06222072,54.562195515,52.229815415,59.93548466,46.2179725000001,66.59626365,76.1857704999999,169.8157575,53.9106605,62.7011056166667,47.6111275,34.75750255,51.3682930000001,55.9855284999999,79.2310860000001,45.828256,58.651625,103.754909081,64.2686455,71.18235300475,89.938679,50.0971115,42.1145225,48.4241595,102.594238,46.1021059999999,346.304352749999,74.955602,63.6650410000001,62.3079795,51.7627125,38.2623040000001,112.229461103174,44.5142100000001,42.4727325,67.8381940000001,47.547392,119.11465,116.254883732,77.8151012745,60.7335734,45.7722985,45.4045901760001,56.9465434055,26.0226656935,47.8668944999999,48.5628552089848,75.8904655,93.6315321499999,63.2852581,53.384527,62.822927,60.6502755,47.0386455,66.8599557125001,55.3707659999999,41.756419,64.37369792,40.4023530000001,59.1504394999999,61.7663295000001,59.6231830404999,47.7443793615001,65.146052,63.7775445,50.7780515000001,52.049084,51.340907,151.6140455,63.1379957889999,69.036013,51.4236032455,57.431497,78.130104,51.5203817502935,36.8829331471541,62.1795991604002,83.7583790553372,108.195852152723,43.320263201,28.548124328,74.929976255,75.8284670000001,69.30869422,58.8978189999999,67.538992,76.6103009999999,58.2175882815,33.158518542,27.258051876,50.1407195085,56.2760814999999,70.6339209999999,47.9097855,46.514213,27.0887465,61.813387825,52.7046300515001,44.2391435,40.665063,42.370821,53.3940224999999,64.8616209999999,57.1763615,60.463499,46.97775,42.3933905,55.4074495,33.3743905,73.3008234999999,60.1406355,52.868725,58.580522,32.14428445,55.2972805,38.4775215,44.7296815,47.526692479,85.0866288,46.118107,57.98056,68.8279385000001,57.85746,51.998966,68.0635945,97.7412531675,48.0196275000001,54.097726,104.716276,101.29879559,55.2446994950001,70.2478545899999,40.9621695,82.47195,59.549576,56.46180405,55.62386847,64.11146915,40.6054655000001,58.682448,67.453945,71.8169138896694,39.5080333495152,60.4613806083283,80.2456852059796,46.5453164969607,56.7138685860216,68.6752225072018,30.5578616275722,43.1162248047187,46.2643621935883,70.6798635552062,36.0291373506778,58.0624534801954,47.4658017672421,69.7146399282884,50.3884367330269,31.8436060261291,67.8827335016993,119.048003946026,49.957232226,69.2490636065079,38.006717302007,47.8951809917982,54.2821035450547,58.6207827515637,60.0203177147943,33.9861762017688,35.4631015332136,84.2382792569999,100.430483018178,44.451533930144,41.2164082279045,52.1290773999862,35.9631447469198,67.336766467,43.5236391055601
"CA-Ca1",30.5954050000001,37.625345,43.486635,35.828942,59.010456,0,56.89824,124.060592468,46.3536785799999,82.3441850000001,27.1401900000001,40.2662,29.040688,114.069685,89.1741850000001,76.066035,51.919505,22.91979,36.176375,41.625285,29.079745,104.398335,58.1775549999998,74.751135,77.476025,23.896335,83.3143849999999,22.430035,51.83803,34.30806,64.3048349999999,54.4855408542501,24.31086,42.2241411499999,34.612615,62.33629,107.656485,143.745335,145.31751,24.362895,24.7581628335,42.73279,37.32011,36.597785,23.7053581565,35.1903398615,33.391235,31.608385,25.234691,39.954435,26.00281,37.57354296,31.102628,21.6916675,29.469285,125.038785,30.77428,37.500895,50.509335,50.242535,34.542735,30.3943,22.10628,21.25118,30.82060635,37.858685,53.267101,49.234498,42.6963249999999,28.002915,87.889835,31.45811588,34.8471781299999,29.98533889,27.95527525,29.37242,40.33699375,21.09458,254.833085,32.70216,111.328583741667,25.497085,34.21377455,32.572435,82.8112850000001,32.433695,52.9133349999999,27.569385,36.4470519794999,34.31038,41.7541005915,83.345345,17.852435,35.02662,62.987535,103.309225,25.345935,471.63510575,166.053735,30.835165,137.954185,130.333335,92.6571615,39.0076505181144,68.087835,74.649185,27.69238,41.322285,47.446305,43.0827197065,33.9247877235,20.888083,27.144059,34.382079067,24.714813898,58.82117804,26.269895,29.2637643567424,29.470245,41.0043665,29.27231065,92.32929,29.291815,36.4661399999999,35.24616,36.5990895955,113.989388,65.1623725,137.12801239,43.2385850000001,129.743365,47.2176794999999,29.040479407,43.61338818,29.650835,101.4469285,25.310235,23.776235,24.174385,235.620285,127.8756090255,29.148857,29.547645113,25.048865,24.0458365,27.7762815353234,27.643496961632,15.1236776587871,28.7821154675854,40.2733694627576,24.7033673485,39.2160270675,24.049858792,24.9900135,22.75793395,25.149515,25.31091,29.4616465,33.407103253,39.0645760615,61.2124040129999,27.1805829525,20.446035,20.119535,20.128635,46.9061350000001,39.2995349999999,20.945429205,22.3552854615,27.77241,30.701915,84.392535,76.867585,41.404505,36.611655,32.4937865,34.192755,29.56362,35.62454,76.003935,36.23571,41.689895,22.157185,21.371585,33.03339485,34.309011,34.700196,24.721885,26.5305294425,187.1591479,24.349725,34.5355015000001,35.7936305,33.008001,30.5045685,31.2334645,33.340057412,114.58359,140.190385,36.05976,197.949389985,67.54717868,113.09472722,40.790835,183.84515545,26.700515,19.95826345,83.60203691,21.6412612,28.926935,35.67093,31.290905,20.1876565112937,28.8160076260889,26.483986016552,21.7630976240534,43.6992706338647,62.1562618336036,23.27153259382,46.8732290571964,22.3822051193015,48.0509908305426,32.5218357553618,29.1762569127189,124.273030477423,43.6756730332354,24.82002798806,24.4117557992045,40.9391102919194,21.6569008390002,208.952454772854,26.4253724035,131.455443921513,48.8786716896859,66.5953650506943,22.0093567167641,25.4302108727572,26.8657322889258,75.1619285048828,44.537114335844,53.6071644700001,38.3074940506087,96.3586121990076,91.1765553711973,121.292570539102,41.3235416590759,43.9133471185001,60.5942329380743
"CA-Ca2",50.66027,84.03784,86.9295600000001,100.7463905,147.693254,56.89824,0,231.80362186,12.2419029,178.178315,76.66413,120.2473635,39.0592104999999,215.527915,190.491065,162.490455,127.830735,79.995815,111.63169,118.192005,92.0749350000002,218.634195,141.488075,166.07368,180.701165,73.5813,181.73778,68.139905,130.130325,88.0305299999999,144.72083,20.3682752825,37.628825,106.12171435,87.8199750000001,115.453695,203.923205,258.46518,236.03443,58.58995,60.9325547155001,87.8300050000001,88.09629,77.094055,43.4542664605,23.156508698,81.765435,78.3920800000001,77.089506,66.987915,56.2998350000001,100.1825080455,27.2640575,45.3446380000001,83.867345,228.744125,64.174235,93.54623,117.21601,82.7121250000001,95.42117,78.4728499999999,55.0248150000001,55.631265,27.46814235,46.96086,12.0720155,11.6282005,19.19237,51.23729,179.470285,86.0098096150001,77.677308855,77.72247087,59.4678563,84.31961,80.0945931,38.6995449999999,381.408595,66.5547450000001,223.94550455,65.0621449999999,99.5968034499999,76.868135,165.233315,29.213825,122.690055,53.0461849999999,20.690292997,59.0925900000001,23.78399684925,146.767205,68.66717,89.168445,141.80981,160.379785,63.585795,602.14051575,310.424825,47.397285,263.585595,255.748615,191.080011,15.0842167766032,148.85281,163.660595,55.25008,92.9573350000001,14.847005,24.288953931,36.3511327269999,55.07478735,74.102456,82.0817470205,55.7650973365001,131.732094335,72.913075,69.1971771921318,38.3355799999999,27.29172235,62.44268705,199.16412,67.3047299999999,74.089985,83.24082,74.883524098,226.2771495,150.141631,277.577542995,117.924,275.610585,111.340305,63.3685980895001,106.5810915795,52.1841255,205.8416755,73.8956800000001,70.63687,70.27677,335.430514999999,236.503274189,44.933333,75.2608121725001,53.8230400000001,37.3256894999999,73.6509261389722,96.689947036102,53.8368593586335,35.8757533044738,17.1159011922482,71.761429551,109.4845561805,43.304560571,41.2196884999999,44.340298485,59.9521967500001,46.125202,36.8163345,62.622032696,102.8216933355,150.4509284625,78.288539302,57.883145,50.9667349999999,73.69293,122.52898,98.0217599999999,45.9818109140001,55.0867401545,64.57217,83.60745,173.49195,166.24298,69.979025,61.7451630000001,51.7600425,94.49088,88.07337,78.0272700000001,168.154305,54.316145,85.98442,60.1959949999999,56.967815,86.6104841999999,68.245979,88.572294,70.734465,70.9197396025,324.22833905,71.2020350000001,61.2839485,40.5717135,52.2131025,63.8181044999999,42.484739,26.575182741,222.253425,268.66712,19.4712975,357.274180355,145.316446615,207.797108785,110.632365,329.2437977,51.20165,62.0334886000001,166.61023724,55.72379675,72.0436,53.190305,76.73536,46.4959876784397,78.2306697659788,49.9117680525348,36.8734813363314,109.469924421336,130.450833432867,45.9260351152752,117.113600566399,72.5202879153559,115.225530185947,41.0678335372663,82.8153351145733,240.139660677379,103.99451832282,43.9166363997765,63.24384709186,90.6423508087336,45.1264641930906,346.418066815811,65.8632574300001,245.436550028994,131.148899559441,146.918496878882,66.7703222935099,68.0822322699119,61.8572985527507,161.778055765445,111.78837922839,83.5963061775,24.7724548920059,186.142492577965,194.474815658239,225.038449294824,105.310416611834,90.6982300275,134.301159135514
